,Date,Minimum,Maximum,Average
3121,2021-12-17,,,
3122,2021-12-18,,,
3123,2021-12-19,,,
3124,2021-12-20,,,
3125,2021-12-21,,,
3126,2021-12-22,,,
3127,2021-12-23,,,
3128,2021-12-24,,,
3129,2021-12-25,,,
3130,2021-12-26,,,
3131,2021-12-27,,,
3132,2021-12-28,,,
3133,2021-12-29,,,
3134,2021-12-30,,,
3135,2021-12-31,,,
3136,2022-01-01,,,
3137,2022-01-02,,,
3138,2022-01-03,,,
3139,2022-01-04,,,
3140,2022-01-05,,,
3141,2022-01-06,,,
3142,2022-01-07,,,
3143,2022-01-08,,,
3144,2022-01-09,,,
3145,2022-01-10,,,
3146,2022-01-11,,,
3147,2022-01-12,,,
3148,2022-01-13,,,
3149,2022-01-14,,,
3150,2022-01-15,,,
3151,2022-01-16,,,
3152,2022-01-17,,,
3153,2022-01-18,,,
3154,2022-01-19,,,
3155,2022-01-20,,,
3156,2022-01-21,,,
3157,2022-01-22,,,
3158,2022-01-23,,,
3159,2022-01-24,,,
3160,2022-01-25,,,
3161,2022-01-26,,,
3162,2022-01-27,,,
3163,2022-01-28,,,
3164,2022-01-29,,,
3165,2022-01-30,,,
3166,2022-01-31,,,
3167,2022-02-01,,,
3168,2022-02-02,,,
3169,2022-02-03,,,
3170,2022-02-04,,,
3171,2022-02-05,,,
3172,2022-02-06,,,
3173,2022-02-07,,,
3174,2022-02-08,,,
3175,2022-02-09,,,
3176,2022-02-10,,,
3177,2022-02-11,,,
3178,2022-02-12,,,
3179,2022-02-13,,,
3180,2022-02-14,,,
3181,2022-02-15,,,
3182,2022-02-16,,,
3183,2022-02-17,,,
3184,2022-02-18,,,
3185,2022-02-19,,,
3186,2022-02-20,,,
3187,2022-02-21,,,
3188,2022-02-22,,,
3189,2022-02-23,,,
3190,2022-02-24,,,
3191,2022-02-25,,,
3192,2022-02-26,,,
3193,2022-02-27,,,
3194,2022-02-28,,,
3195,2022-03-01,,,
3196,2022-03-02,,,
3197,2022-03-03,,,
3198,2022-03-04,,,
3199,2022-03-05,,,
3200,2022-03-06,,,
3201,2022-03-07,,,
3202,2022-03-08,,,
3203,2022-03-09,,,
3204,2022-03-10,,,
3205,2022-03-11,,,
3206,2022-03-12,,,
3207,2022-03-13,,,
3208,2022-03-14,,,
3209,2022-03-15,,,
3210,2022-03-16,,,
3211,2022-03-17,,,
3212,2022-03-18,,,
3213,2022-03-19,,,
3214,2022-03-20,,,
3215,2022-03-21,,,
3216,2022-03-22,,,
3217,2022-03-23,,,
3218,2022-03-24,,,
3219,2022-03-25,,,
3220,2022-03-26,,,
3221,2022-03-27,,,
3222,2022-03-28,,,
3223,2022-03-29,,,
3224,2022-03-30,,,
3225,2022-03-31,,,
3226,2022-04-01,,,
3227,2022-04-02,,,
3228,2022-04-03,,,
3229,2022-04-04,,,
3230,2022-04-05,,,
3231,2022-04-06,,,
3232,2022-04-07,,,
3233,2022-04-08,,,
3234,2022-04-09,,,
3235,2022-04-10,,,
3236,2022-04-11,,,
3237,2022-04-12,,,
3238,2022-04-13,,,
3239,2022-04-14,,,
3240,2022-04-15,,,
3241,2022-04-16,,,
3242,2022-04-17,,,
3243,2022-04-18,,,
3244,2022-04-19,,,
3245,2022-04-20,,,
3246,2022-04-21,,,
3247,2022-04-22,,,
3248,2022-04-23,,,
3249,2022-04-24,,,
3250,2022-04-25,,,
3251,2022-04-26,,,
3252,2022-04-27,,,
3253,2022-04-28,,,
3254,2022-04-29,,,
3255,2022-04-30,,,
3256,2022-05-01,,,
3257,2022-05-02,,,
3258,2022-05-03,,,
3259,2022-05-04,,,
3260,2022-05-05,,,
3261,2022-05-06,,,
3262,2022-05-07,,,
3263,2022-05-08,,,
3264,2022-05-09,,,
3265,2022-05-10,,,
3266,2022-05-11,,,
3267,2022-05-12,,,
3268,2022-05-13,,,
3269,2022-05-14,,,
3270,2022-05-15,,,
3271,2022-05-16,,,
3272,2022-05-17,,,
3273,2022-05-18,,,
3274,2022-05-19,,,
3275,2022-05-20,,,
3276,2022-05-21,,,
3277,2022-05-22,,,
3278,2022-05-23,,,
3279,2022-05-24,,,
3280,2022-05-25,,,
3281,2022-05-26,,,
3282,2022-05-27,,,
3283,2022-05-28,,,
3284,2022-05-29,,,
3285,2022-05-30,,,
3286,2022-05-31,,,
3287,2022-06-01,,,
3288,2022-06-02,,,
3289,2022-06-03,,,
3290,2022-06-04,,,
3291,2022-06-05,,,
3292,2022-06-06,,,
3293,2022-06-07,,,
3294,2022-06-08,,,
3295,2022-06-09,,,
3296,2022-06-10,,,
3297,2022-06-11,,,
3298,2022-06-12,,,
3299,2022-06-13,,,
3300,2022-06-14,,,
3301,2022-06-15,,,
3302,2022-06-16,,,
3303,2022-06-17,,,
3304,2022-06-18,,,
3305,2022-06-19,,,
3306,2022-06-20,,,
3307,2022-06-21,,,
3308,2022-06-22,,,
3309,2022-06-23,,,
3310,2022-06-24,,,
3311,2022-06-25,,,
3312,2022-06-26,,,
3313,2022-06-27,,,
3314,2022-06-28,,,
3315,2022-06-29,,,
3316,2022-06-30,,,
3317,2022-07-01,,,
3318,2022-07-02,,,
3319,2022-07-03,,,
3320,2022-07-04,,,
3321,2022-07-05,,,
3322,2022-07-06,,,
3323,2022-07-07,,,
3324,2022-07-08,,,
3325,2022-07-09,,,
3326,2022-07-10,,,
3327,2022-07-11,,,
3328,2022-07-12,,,
3329,2022-07-13,,,
3330,2022-07-14,,,
3331,2022-07-15,,,
3332,2022-07-16,,,
3333,2022-07-17,,,
3334,2022-07-18,,,
3335,2022-07-19,,,
3336,2022-07-20,,,
3337,2022-07-21,,,
3338,2022-07-22,,,
3339,2022-07-23,,,
3340,2022-07-24,,,
3341,2022-07-25,,,
3342,2022-07-26,,,
3343,2022-07-27,,,
3344,2022-07-28,,,
3345,2022-07-29,,,
3346,2022-07-30,,,
3347,2022-07-31,,,
3348,2022-08-01,,,
3349,2022-08-02,,,
3350,2022-08-03,,,
3351,2022-08-04,,,
3352,2022-08-05,,,
3353,2022-08-06,,,
3354,2022-08-07,,,
3355,2022-08-08,,,
3356,2022-08-09,,,
3357,2022-08-10,,,
3358,2022-08-11,,,
3359,2022-08-12,,,
3360,2022-08-13,,,
3361,2022-08-14,,,
3362,2022-08-15,,,
3363,2022-08-16,,,
3364,2022-08-17,,,
3365,2022-08-18,,,
3366,2022-08-19,,,
3367,2022-08-20,,,
3368,2022-08-21,,,
3369,2022-08-22,,,
3370,2022-08-23,,,
3371,2022-08-24,,,
3372,2022-08-25,,,
3373,2022-08-26,,,
3374,2022-08-27,,,
3375,2022-08-28,,,
3376,2022-08-29,,,
3377,2022-08-30,,,
3378,2022-08-31,,,
3379,2022-09-01,,,
3380,2022-09-02,,,
3381,2022-09-03,,,
3382,2022-09-04,,,
3383,2022-09-05,,,
3384,2022-09-06,,,
3385,2022-09-07,,,
3386,2022-09-08,,,
3387,2022-09-09,,,
3388,2022-09-10,,,
3389,2022-09-11,,,
3390,2022-09-12,,,
3391,2022-09-13,,,
3392,2022-09-14,,,
3393,2022-09-15,,,
3394,2022-09-16,,,
3395,2022-09-17,,,
3396,2022-09-18,,,
3397,2022-09-19,,,
3398,2022-09-20,,,
3399,2022-09-21,,,
3400,2022-09-22,,,
3401,2022-09-23,,,
3402,2022-09-24,,,
3403,2022-09-25,,,
3404,2022-09-26,,,
3405,2022-09-27,,,
3406,2022-09-28,,,
3407,2022-09-29,,,
3408,2022-09-30,,,
3409,2022-10-01,,,
3410,2022-10-02,,,
3411,2022-10-03,,,
3412,2022-10-04,,,
3413,2022-10-05,,,
3414,2022-10-06,,,
3415,2022-10-07,,,
3416,2022-10-08,,,
3417,2022-10-09,,,
3418,2022-10-10,,,
3419,2022-10-11,,,
3420,2022-10-12,,,
3421,2022-10-13,,,
3422,2022-10-14,,,
3423,2022-10-15,,,
3424,2022-10-16,,,
3425,2022-10-17,,,
3426,2022-10-18,,,
3427,2022-10-19,,,
3428,2022-10-20,,,
3429,2022-10-21,,,
3430,2022-10-22,,,
3431,2022-10-23,,,
3432,2022-10-24,,,
3433,2022-10-25,,,
3434,2022-10-26,,,
3435,2022-10-27,,,
3436,2022-10-28,,,
3437,2022-10-29,,,
3438,2022-10-30,,,
3439,2022-10-31,,,
3440,2022-11-01,,,
3441,2022-11-02,,,
3442,2022-11-03,,,
3443,2022-11-04,,,
3444,2022-11-05,,,
3445,2022-11-06,,,
3446,2022-11-07,,,
3447,2022-11-08,,,
3448,2022-11-09,,,
3449,2022-11-10,,,
3450,2022-11-11,,,
3451,2022-11-12,,,
3452,2022-11-13,,,
3453,2022-11-14,,,
3454,2022-11-15,,,
3455,2022-11-16,,,
3456,2022-11-17,,,
3457,2022-11-18,,,
3458,2022-11-19,,,
3459,2022-11-20,,,
3460,2022-11-21,,,
3461,2022-11-22,,,
3462,2022-11-23,,,
3463,2022-11-24,,,
3464,2022-11-25,,,
3465,2022-11-26,,,
3466,2022-11-27,,,
3467,2022-11-28,,,
3468,2022-11-29,,,
3469,2022-11-30,,,
3470,2022-12-01,,,
3471,2022-12-02,,,
3472,2022-12-03,,,
3473,2022-12-04,,,
3474,2022-12-05,,,
3475,2022-12-06,,,
3476,2022-12-07,,,
3477,2022-12-08,,,
3478,2022-12-09,,,
3479,2022-12-10,,,
3480,2022-12-11,,,
3481,2022-12-12,,,
3482,2022-12-13,,,
3483,2022-12-14,,,
3484,2022-12-15,,,
3485,2022-12-16,,,
3486,2022-12-17,,,
3487,2022-12-18,,,
3488,2022-12-19,,,
3489,2022-12-20,,,
3490,2022-12-21,,,
3491,2022-12-22,,,
3492,2022-12-23,,,
3493,2022-12-24,,,
3494,2022-12-25,,,
3495,2022-12-26,,,
3496,2022-12-27,,,
3497,2022-12-28,,,
3498,2022-12-29,,,
3499,2022-12-30,,,
3500,2022-12-31,,,
3501,2023-01-01,3.3,12.0,7.65
3502,2023-01-02,8.0,17.0,12.5
3503,2023-01-03,10.0,9.33,9.665
3504,2023-01-04,7.33,14.0,10.665
3505,2023-01-05,10.0,12.0,11.0
3506,2023-01-06,12.0,8.0,10.0
3507,2023-01-07,8.0,14.0,11.0
3508,2023-01-08,7.0,12.0,9.5
3509,2023-01-09,8.0,10.0,9.0
3510,2023-01-10,8.0,22.0,15.0
3511,2023-01-11,12.0,8.0,10.0
3512,2023-01-12,5.0,10.0,7.5
3513,2023-01-13,5.0,14.0,9.5
3514,2023-01-14,10.0,12.0,11.0
3515,2023-01-15,10.0,9.0,9.5
3516,2023-01-16,6.0,17.0,11.5
3517,2023-01-17,9.0,22.0,15.5
3518,2023-01-18,20.0,6.0,13.0
3519,2023-01-19,8.0,16.0,12.0
3520,2023-01-20,12.0,8.0,10.0
3521,2023-01-21,6.0,10.0,8.0
3522,2023-01-22,10.0,22.0,16.0
3523,2023-01-23,12.0,13.33,12.665
3524,2023-01-24,7.33,12.0,9.665
3525,2023-01-25,4.0,16.0,10.0
3526,2023-01-26,8.0,10.0,9.0
3527,2023-01-27,18.0,16.0,17.0
3528,2023-01-28,4.0,22.0,13.0
3529,2023-01-29,12.0,18.0,15.0
3530,2023-01-30,4.0,22.0,13.0
3531,2023-01-31,10.0,25.0,17.5
3532,2023-02-01,12.5,20.0,16.25
3533,2023-02-02,8.0,15.0,11.5
3534,2023-02-03,10.0,16.0,13.0
3535,2023-02-04,10.0,15.0,12.5
3536,2023-02-05,15.0,16.84,15.92
3537,2023-02-06,12.84,18.0,15.42
3538,2023-02-07,17.0,18.7,17.85
3539,2023-02-08,4.0,20.0,12.0
3540,2023-02-09,10.0,16.0,13.0
3541,2023-02-10,14.0,25.0,19.5
3542,2023-02-11,15.0,27.5,21.25
3543,2023-02-12,17.5,25.0,21.25
3544,2023-02-13,25.0,28.0,26.5
3545,2023-02-14,20.0,33.0,26.5
3546,2023-02-15,25.0,19.61,22.305
3547,2023-02-16,19.61,20.0,19.805
3548,2023-02-17,20.0,24.0,22.0
3549,2023-02-18,6.0,10.0,8.0
3550,2023-02-19,10.0,35.0,22.5
3551,2023-02-20,25.0,27.0,26.0
3552,2023-02-21,20.0,30.0,25.0
3553,2023-02-22,30.0,18.0,24.0
3554,2023-02-23,5.3,25.0,15.15
3555,2023-02-24,15.0,20.0,17.5
3556,2023-02-25,12.0,10.0,11.0
3557,2023-02-26,10.0,25.0,17.5
3558,2023-02-27,18.0,23.0,20.5
3559,2023-02-28,21.0,23.0,22.0
3560,2023-03-01,21.0,20.0,20.5
3561,2023-03-02,10.0,28.0,19.0
3562,2023-03-03,24.0,60.0,42.0
3563,2023-03-04,50.0,20.8,35.4
3564,2023-03-05,18.8,17.5,18.15
3565,2023-03-06,5.5,9.0,7.25
3566,2023-03-07,3.33,20.0,11.665
3567,2023-03-08,10.0,18.0,14.0
3568,2023-03-09,10.0,15.0,12.5
3569,2023-03-10,11.0,14.0,12.5
3570,2023-03-11,4.0,24.0,14.0
3571,2023-03-12,22.0,16.0,19.0
3572,2023-03-13,8.0,12.0,10.0
3573,2023-03-14,3.0,27.0,15.0
3574,2023-03-15,24.0,12.0,18.0
3575,2023-03-16,3.0,12.5,7.75
3576,2023-03-17,8.0,24.0,16.0
3577,2023-03-18,21.0,8.0,14.5
3578,2023-03-19,2.0,16.96,9.48
3579,2023-03-20,12.96,12.2,12.58
3580,2023-03-21,12.2,13.3,12.75
3581,2023-03-22,3.3,16.52,9.91
3582,2023-03-23,12.52,10.0,11.26
3583,2023-03-24,5.0,17.84,11.42
3584,2023-03-25,13.84,10.0,11.92
3585,2023-03-26,10.0,7.0,8.5
3586,2023-03-27,3.0,8.0,5.5
3587,2023-03-28,4.0,17.29,10.645
3588,2023-03-29,13.29,8.0,10.645
3589,2023-03-30,4.0,10.41,7.205
3590,2023-03-31,7.57,9.3,8.435
3591,2023-04-01,3.3,12.06,7.68
3592,2023-04-02,10.06,8.0,9.03
3593,2023-04-03,4.0,8.0,6.0
3594,2023-04-04,3.0,10.92,6.96
3595,2023-04-05,8.92,6.0,7.46
3596,2023-04-06,3.0,9.0,6.0
3597,2023-04-07,6.0,8.0,7.0
3598,2023-04-08,2.0,7.0,4.5
3599,2023-04-09,5.0,7.3,6.15
3600,2023-04-10,2.6,6.0,4.3
3601,2023-04-11,4.0,8.0,6.0
3602,2023-04-12,3.3,7.0,5.15
3603,2023-04-13,3.0,6.7,4.85
3604,2023-04-14,3.0,8.0,5.5
3605,2023-04-15,5.0,6.7,5.85
3606,2023-04-16,3.3,12.72,8.01
3607,2023-04-17,8.72,10.0,9.36
3608,2023-04-18,5.0,12.27,8.635
3609,2023-04-19,10.27,6.0,8.135
3610,2023-04-20,4.0,8.0,6.0
3611,2023-04-21,4.0,6.7,5.35
3612,2023-04-22,3.0,10.0,6.5
3613,2023-04-23,10.0,15.0,12.5
3614,2023-04-24,8.0,16.0,12.0
3615,2023-04-25,14.0,10.0,12.0
3616,2023-04-26,6.0,6.0,6.0
3617,2023-04-27,3.0,6.0,4.5
3618,2023-04-28,4.0,8.0,6.0
3619,2023-04-29,3.0,10.41,6.705
3620,2023-04-30,7.69,8.0,7.845
3621,2023-05-01,4.0,14.0,9.0
3622,2023-05-02,12.0,6.6,9.3
3623,2023-05-03,2.0,5.0,3.5
3624,2023-05-04,3.0,8.0,5.5
3625,2023-05-05,4.0,15.0,9.5
3626,2023-05-06,4.0,7.0,5.5
3627,2023-05-07,3.0,10.0,6.5
3628,2023-05-08,2.0,5.0,3.5
3629,2023-05-09,4.0,15.0,9.5
3630,2023-05-10,10.0,12.0,11.0
3631,2023-05-11,8.0,14.0,11.0
3632,2023-05-12,4.0,12.0,8.0
3633,2023-05-13,4.0,10.0,7.0
3634,2023-05-14,10.0,11.0,10.5
3635,2023-05-15,9.0,12.0,10.5
3636,2023-05-16,4.0,14.0,9.0
3637,2023-05-17,8.0,14.0,11.0
3638,2023-05-18,10.0,10.0,10.0
3639,2023-05-19,4.0,15.29,9.645
3640,2023-05-20,13.29,10.7,11.995
3641,2023-05-21,3.0,42.1,22.55
3642,2023-05-22,32.0,15.0,23.5
3643,2023-05-23,12.0,14.0,13.0
3644,2023-05-24,10.0,12.5,11.25
3645,2023-05-25,7.5,13.3,10.4
3646,2023-05-26,3.3,16.0,9.65
3647,2023-05-27,14.0,12.0,13.0
3648,2023-05-28,10.0,16.0,13.0
3649,2023-05-29,15.0,16.0,15.5
3650,2023-05-30,12.0,18.0,15.0
3651,2023-05-31,14.0,16.37,15.185
3652,2023-06-01,12.37,21.05,16.71
3653,2023-06-02,18.45,21.09,19.77
3654,2023-06-03,16.09,14.0,15.045
3655,2023-06-04,10.0,16.0,13.0
3656,2023-06-05,4.0,28.0,16.0
3657,2023-06-06,20.0,24.0,22.0
3658,2023-06-07,16.0,23.0,19.5
3659,2023-06-08,19.0,18.0,18.5
3660,2023-06-09,4.0,27.0,15.5
3661,2023-06-10,5.0,22.0,13.5
3662,2023-06-11,18.0,24.03,21.015
3663,2023-06-12,20.03,23.0,21.515
3664,2023-06-13,19.0,23.0,21.0
3665,2023-06-14,18.0,36.0,27.0
3666,2023-06-15,30.0,45.0,37.5
3667,2023-06-16,30.0,45.0,37.5
3668,2023-06-17,30.0,30.0,30.0
3669,2023-06-18,10.0,45.0,27.5
3670,2023-06-19,35.0,28.0,31.5
3671,2023-06-20,26.0,34.05,30.025
3672,2023-06-21,30.05,45.0,37.525
3673,2023-06-22,30.0,36.0,33.0
3674,2023-06-23,20.0,66.7,43.35
3675,2023-06-24,20.0,66.7,43.35
3676,2023-06-25,20.0,90.0,55.0
3677,2023-06-26,80.0,76.67,78.335
3678,2023-06-27,16.67,60.0,38.335
3679,2023-06-28,55.0,70.0,62.5
3680,2023-06-29,50.0,80.0,65.0
3681,2023-06-30,60.0,100.0,80.0
3682,2023-07-01,60.0,80.0,70.0
3683,2023-07-02,20.0,93.3,56.65
3684,2023-07-03,23.3,100.0,61.65
3685,2023-07-04,80.0,90.0,85.0
3686,2023-07-05,70.0,100.0,85.0
3687,2023-07-06,70.0,100.0,85.0
3688,2023-07-07,80.0,80.0,80.0
3689,2023-07-08,70.0,80.0,75.0
3690,2023-07-09,13.3,100.0,56.65
3691,2023-07-10,80.0,90.0,85.0
3692,2023-07-11,70.0,120.0,95.0
3693,2023-07-12,26.6,100.0,63.3
3694,2023-07-13,80.0,74.0,77.0
3695,2023-07-14,72.0,69.07,70.535
3696,2023-07-15,67.07,60.0,63.535
3697,2023-07-16,55.0,88.0,71.5
3698,2023-07-17,60.0,78.78,69.39
3699,2023-07-18,76.78,100.0,88.39
3700,2023-07-19,80.0,105.0,92.5
3701,2023-07-20,95.0,96.0,95.5
3702,2023-07-21,86.0,120.0,103.0
3703,2023-07-22,80.0,60.0,70.0
3704,2023-07-23,50.0,78.78,64.39
3705,2023-07-24,74.78,96.0,85.39
3706,2023-07-25,86.0,91.72,88.86
3707,2023-07-26,89.72,85.0,87.36
3708,2023-07-27,70.0,98.94,84.47
3709,2023-07-28,94.94,110.0,102.47
3710,2023-07-29,9.0,146.67,77.835
3711,2023-07-30,53.33,100.0,76.665
3712,2023-07-31,99.0,115.0,107.0
3713,2023-08-01,75.0,110.0,92.5
3714,2023-08-02,90.0,900.0,495.0
3715,2023-08-03,88.0,100.0,94.0
3716,2023-08-04,35.0,90.0,62.5
3717,2023-08-05,70.0,60.0,65.0
3718,2023-08-06,10.0,55.0,32.5
3719,2023-08-07,53.0,80.0,66.5
3720,2023-08-08,30.0,64.0,47.0
3721,2023-08-09,40.0,60.0,50.0
3722,2023-08-10,40.0,97.0,68.5
3723,2023-08-11,63.0,70.0,66.5
3724,2023-08-12,40.0,57.0,48.5
3725,2023-08-13,20.0,60.0,40.0
3726,2023-08-14,55.0,45.0,50.0
3727,2023-08-15,30.0,39.69,34.845
3728,2023-08-16,39.69,40.0,39.845
3729,2023-08-17,30.0,25.0,27.5
3730,2023-08-18,18.0,34.0,26.0
3731,2023-08-19,16.7,33.33,25.015
3732,2023-08-20,8.0,32.0,20.0
3733,2023-08-21,8.0,25.0,16.5
3734,2023-08-22,12.5,20.0,16.25
3735,2023-08-23,3.33,25.0,14.165
3736,2023-08-24,18.0,25.0,21.5
3737,2023-08-25,15.0,7.0,11.0
3738,2023-08-26,4.0,22.0,13.0
3739,2023-08-27,10.0,20.0,15.0
3740,2023-08-28,4.0,12.0,8.0
3741,2023-08-29,10.0,20.0,15.0
3742,2023-08-30,5.33,17.5,11.415
3743,2023-08-31,10.0,24.0,17.0
3744,2023-09-01,20.0,23.0,21.5
3745,2023-09-02,15.0,16.0,15.5
3746,2023-09-03,3.0,15.0,9.0
3747,2023-09-04,10.0,25.0,17.5
3748,2023-09-05,25.0,25.0,25.0
3749,2023-09-06,20.0,10.0,15.0
3750,2023-09-07,5.0,10.0,7.5
3751,2023-09-08,5.0,6.0,5.5
3752,2023-09-09,2.5,10.0,6.25
3753,2023-09-10,6.0,10.21,8.105
3754,2023-09-11,8.21,8.5,8.355
3755,2023-09-12,3.5,10.0,6.75
3756,2023-09-13,2.0,25.0,13.5
3757,2023-09-14,25.0,10.0,17.5
3758,2023-09-15,6.0,8.0,7.0
3759,2023-09-16,4.0,25.0,14.5
3760,2023-09-17,25.0,11.0,18.0
3761,2023-09-18,10.0,25.0,17.5
3762,2023-09-19,25.0,8.6,16.8
3763,2023-09-20,2.0,8.0,5.0
3764,2023-09-21,3.0,6.0,4.5
3765,2023-09-22,5.0,10.0,7.5
3766,2023-09-23,5.0,9.0,7.0
3767,2023-09-24,4.0,6.67,5.335
3768,2023-09-25,2.67,15.0,8.835
3769,2023-09-26,15.0,10.0,12.5
3770,2023-09-27,9.0,15.0,12.0
3771,2023-09-28,8.0,8.0,8.0
3772,2023-09-29,5.0,6.67,5.835
3773,2023-09-30,2.67,10.0,6.335
3774,2023-10-01,10.0,6.0,8.0
3775,2023-10-02,4.0,10.0,7.0
3776,2023-10-03,5.0,10.0,7.5
3777,2023-10-04,5.0,5.0,5.0
3778,2023-10-05,3.3,9.33,6.315
3779,2023-10-06,3.33,8.0,5.665
3780,2023-10-07,4.0,10.0,7.0
3781,2023-10-08,10.0,7.0,8.5
3782,2023-10-09,3.0,5.0,4.0
3783,2023-10-10,1.5,10.0,5.75
3784,2023-10-11,8.0,8.0,8.0
3785,2023-10-12,5.0,8.0,6.5
3786,2023-10-13,6.0,12.7,9.35
3787,2023-10-14,3.3,7.0,5.15
3788,2023-10-15,2.0,13.3,7.65
3789,2023-10-16,3.3,7.5,5.4
3790,2023-10-17,3.5,8.0,5.75
3791,2023-10-18,2.0,8.0,5.0
3792,2023-10-19,7.0,10.0,8.5
3793,2023-10-20,4.0,8.0,6.0
3794,2023-10-21,3.0,6.0,4.5
3795,2023-10-22,3.0,8.0,5.5
3796,2023-10-23,5.0,6.0,5.5
3797,2023-10-24,4.0,4.5,4.25
3798,2023-10-25,3.0,17.0,10.0
3799,2023-10-26,15.0,6.0,10.5
3800,2023-10-27,4.0,15.0,9.5
3801,2023-10-28,10.0,30.0,20.0
3802,2023-10-29,20.0,26.7,23.35
3803,2023-10-30,3.3,26.7,15.0
3804,2023-10-31,3.3,18.0,10.65
3805,2023-11-01,17.0,22.0,19.5
3806,2023-11-02,15.0,15.0,15.0
3807,2023-11-03,5.0,22.0,13.5
3808,2023-11-04,19.0,26.0,22.5
3809,2023-11-05,16.0,16.0,16.0
3810,2023-11-06,5.0,30.0,17.5
3811,2023-11-07,15.0,14.0,14.5
3812,2023-11-08,10.0,18.51,14.255
3813,2023-11-09,16.66,25.0,20.83
3814,2023-11-10,4.0,26.0,15.0
3815,2023-11-11,3.0,35.0,19.0
3816,2023-11-12,17.5,18.0,17.75
3817,2023-11-13,15.0,10.0,12.5
3818,2023-11-14,10.0,27.0,18.5
3819,2023-11-15,5.0,30.0,17.5
3820,2023-11-16,20.0,32.0,26.0
3821,2023-11-17,3.3,32.5,17.9
3822,2023-11-18,17.5,15.0,16.25
3823,2023-11-19,8.0,40.0,24.0
3824,2023-11-20,36.0,42.0,39.0
3825,2023-11-21,30.0,10.0,20.0
3826,2023-11-22,8.0,23.0,15.5
3827,2023-11-23,5.0,23.0,14.0
3828,2023-11-24,21.0,28.0,24.5
3829,2023-11-25,6.67,18.0,12.335
3830,2023-11-26,5.0,27.95,16.475
3831,2023-11-27,23.95,26.0,24.975
3832,2023-11-28,15.0,26.0,20.5
3833,2023-11-29,5.0,26.0,15.5
3834,2023-11-30,15.0,33.0,24.0
3835,2023-12-01,28.0,30.0,29.0
3836,2023-12-02,20.0,30.0,25.0
