Date,tempmax,tempmin,temp,humidity, prcp
06-04-2018,33.1,20,26.8,54.8,0
07-04-2018,32,20,26.4,53.2,0
08-04-2018,32.1,19.9,25.9,57.7,0
09-04-2018,31.6,20,25.6,61.9,0
10-04-2018,31.6,19,25.7,58.5,0
11-04-2018,32.9,21.9,26.7,59.1,0.1
12-04-2018,33,22,27.1,59.5,0
13-04-2018,32.7,22,27.1,59.1,0
14-04-2018,34,22,27.9,61.1,0
15-04-2018,33.1,22.9,28,61.1,0
16-04-2018,33.9,23,27.8,63.6,11.931
17-04-2018,34.8,23,28.3,59,0
18-04-2018,35,22,28.6,53.6,0
19-04-2018,34,23.9,28.4,58,1
20-04-2018,33.2,20.2,26,65.7,17.013
21-04-2018,34,22,27.9,55.9,2.5
22-04-2018,33.1,23,26.9,68.5,4.968
23-04-2018,33.9,21.9,27.4,58.2,0.1
24-04-2018,31.8,23,26.1,64,4.001
25-04-2018,33.5,22,26.9,63.2,0.596
26-04-2018,34.3,21,27.1,68.2,0.522
27-04-2018,34,21,27.7,59.1,0.1
28-04-2018,33,22,27.4,59.2,0
29-04-2018,34,21,27.7,61.2,2.981
30-04-2018,35,19.5,26.5,66,0.227
01-05-2018,32.1,22,26.7,68.5,7.8
02-05-2018,33,23,26.5,70.6,0.795
03-05-2018,33.1,20.2,26.4,72.5,9.158
04-05-2018,31,20,25.5,71.4,6
05-05-2018,31.8,22,26.9,64.8,0
06-05-2018,33,22,27.4,63,0.3
07-05-2018,33,23,27.6,65,0.1
08-05-2018,32.4,22.9,26.2,74.9,3.1
09-05-2018,31.3,21.9,26.6,66.8,3.4
10-05-2018,32.4,20,26.5,69.5,48.842
11-05-2018,32,21,24.6,79.1,33.886
12-05-2018,32,20.4,25.8,72.7,0.8
13-05-2018,31.9,21.9,24.9,76.1,18.012
14-05-2018,30.8,21,24.3,79.3,15.905
15-05-2018,31.4,21.1,25.3,69.4,4.044
16-05-2018,31,21,26,68.6,2.1
17-05-2018,32,22,26.9,61.4,3.6
18-05-2018,30,21.1,24.6,79.6,7.069
19-05-2018,32,21,25.9,71.5,0.001
20-05-2018,32,21,25.1,73.5,9.088
21-05-2018,29.1,21,24.1,80.4,9.063
22-05-2018,31,21,26,72.5,1.7
23-05-2018,31,21.2,24.5,80.9,24.847
24-05-2018,31,20.8,26.1,69.3,1.3
25-05-2018,29.1,21,24.3,86.1,32.88
26-05-2018,30,21,24.7,84.3,3.044
27-05-2018,31,22.4,26,78.6,1.7
28-05-2018,32,22.8,26.8,74.9,0
29-05-2018,30,22,25.9,73.4,0
30-05-2018,29.9,21,24.9,81.8,10.19
31-05-2018,30,21,25.4,81.8,0.3
01-06-2018,31.9,21.1,25.2,82.9,0.994
02-06-2018,28.9,21,23.8,84.1,18.987
03-06-2018,29.8,21,23.8,85,5.962
04-06-2018,28.9,21,24.1,81.9,1.2
05-06-2018,29.9,21.7,24.8,81.6,0.001
06-06-2018,30,20.3,25.5,76.3,2.2
07-06-2018,28,22,24.3,80.8,0.044
08-06-2018,25.1,22,23.3,87.2,2.987
09-06-2018,24.9,21.2,22.7,86.4,0.201
10-06-2018,26,21,22.8,89.6,0.597
11-06-2018,26.1,21.4,23.8,84.4,0.1
12-06-2018,28.1,21.4,24.3,79.8,0
13-06-2018,28,21,24.4,78.8,3.975
14-06-2018,27.9,21,23.4,84.5,3.994
15-06-2018,31,20.2,24.1,80.9,15.899
16-06-2018,30,20.7,23.9,82,10.994
17-06-2018,28.9,21,23.5,82.8,3
18-06-2018,28.1,20.4,23.9,80.6,0.243
19-06-2018,28.6,20.2,23.8,77.3,0
20-06-2018,29,21,23.9,79.2,0
21-06-2018,28,21.2,23.8,80.9,0.4
22-06-2018,27,20,23.4,79.8,0.397
23-06-2018,27.1,21,22.9,86.4,12.031
24-06-2018,28,20,23.4,79.6,0.7
25-06-2018,28,20,23.9,78.3,0
26-06-2018,28,20.4,23.6,78.2,1.1
27-06-2018,25.1,20.4,22.3,85.2,5
28-06-2018,25.1,20.2,22.7,84.7,0
29-06-2018,27.9,20.7,23.3,81.3,0
30-06-2018,29,19,23.5,78.8,0.003
01-07-2018,27.9,20.9,24.1,78.1,5.6
02-07-2018,29.3,21,24.9,73,16.5
03-07-2018,29,21,24.5,73.7,0.199
04-07-2018,28,21,24.2,72.7,0
05-07-2018,30,20,24.5,70.4,0
06-07-2018,26,20,23,81.7,0.2
07-07-2018,26.1,20.9,23,83.6,0
08-07-2018,26,20.9,22.6,87.3,0.699
09-07-2018,26.4,21,22.8,86,0.995
10-07-2018,27,20.9,22.5,89.1,28.956
11-07-2018,26.9,20.7,22.6,88.4,7
12-07-2018,27.2,20.7,23,81.8,0
13-07-2018,26.9,20.9,22.7,85,3.981
14-07-2018,27.9,20.7,22.7,86.3,0.498
15-07-2018,28,21,23.8,77.2,0
16-07-2018,25.1,20.7,22.8,83.2,0.996
17-07-2018,26.9,19.9,22.9,81,0
18-07-2018,28.1,20,23.7,77.3,0
19-07-2018,26,21.4,23.3,81.5,0.7
20-07-2018,27,20.8,23.2,81.8,0.5
21-07-2018,27,20.4,23.2,90.2,0.1
22-07-2018,28,20.9,23.7,84.2,0.199
23-07-2018,28,20.4,22.8,86.4,11.019
24-07-2018,27.7,20.7,23.3,85.3,6.968
25-07-2018,27.9,20,23.3,84.4,0.402
26-07-2018,27,21,23.7,81.8,0.019
27-07-2018,26,20.9,23.3,80.5,0.001
28-07-2018,27.9,20,23.7,81.9,11.962
29-07-2018,28,21,23.8,82.1,3.975
30-07-2018,28,20.9,23.9,81.2,5.019
31-07-2018,27,20.6,23.2,82.8,5.019
01-08-2018,27.9,19.7,22.3,85.3,12.931
02-08-2018,29,19.3,23.3,80.2,0.006
03-08-2018,28,21,23.4,80.5,2.981
04-08-2018,28,20,23.2,80.2,0
05-08-2018,28,20,23.9,76.5,0.5
06-08-2018,28,20,23.1,81.2,11.054
07-08-2018,26,20,22.2,85.7,3.006
08-08-2018,26,20.4,22.2,89.4,7.956
09-08-2018,28.8,20.4,23.6,80.2,0.033
10-08-2018,26,21,22.8,84.5,0.82
11-08-2018,25.2,20,22.1,87,1.988
12-08-2018,24.9,20,22,87.7,0.995
13-08-2018,24.4,19.7,21.5,87,0.205
14-08-2018,26,20,22.1,89.7,3.019
15-08-2018,26,20.4,22.4,89.5,13.038
16-08-2018,25.9,20.4,22.7,84.2,0.596
17-08-2018,27.9,20.7,23.4,80,0
18-08-2018,28,20.2,23.4,79.8,0.004
19-08-2018,27,21,23.4,79.7,0
20-08-2018,27,20,23,80.3,0.005
21-08-2018,28.1,20,23.5,76.2,0
22-08-2018,28.1,19.1,23.6,76.2,0
23-08-2018,28,20,23.4,81.7,3.112
24-08-2018,27.1,20,22.7,82.7,41.126
25-08-2018,28,20,23.8,78.2,0.7
26-08-2018,28,20,22.9,81.2,7.994
27-08-2018,26.9,19.9,22,88,0.498
28-08-2018,28,20,22.8,85.1,7.019
29-08-2018,28,20,22.9,83.7,3.005
30-08-2018,27.9,20.7,23.4,83.2,18.139
31-08-2018,28,20.7,23.5,81.7,2.1
01-09-2018,28.1,20,23.8,76.1,0.2
02-09-2018,29.9,20,24.3,72.7,0
03-09-2018,29.9,19.9,24.5,67.4,0
04-09-2018,30,19.9,24.6,65.8,0
05-09-2018,28,20,24.1,69.5,0
06-09-2018,28.9,19.9,24.4,70.1,0
07-09-2018,28.3,20.8,24.4,67.9,0
08-09-2018,29,20,24,71.1,0
09-09-2018,30,20,25,68.8,3.6
10-09-2018,26.9,22,24.4,71.4,2.1
11-09-2018,30.1,21.9,25.2,72.6,0.001
12-09-2018,30.9,21,25.6,69.7,6.3
13-09-2018,29.9,21,24.7,76.8,0.213
14-09-2018,30.9,21,24.5,75.2,37.019
15-09-2018,29.9,20,23.5,82.9,21.987
16-09-2018,28.9,20.6,23.2,85.8,20.013
17-09-2018,28,20,23.1,82.1,19.196
18-09-2018,28,21,24,75.3,1.2
19-09-2018,28.9,20,23.9,73.1,0
20-09-2018,31.9,19,23.3,79.6,13.051
21-09-2018,28,20.9,23.7,76.5,2.3
22-09-2018,28.9,18,23.7,69,0.7
23-09-2018,29,20,23.9,79.8,3.013
24-09-2018,29.9,19.4,23.6,83.7,68.652
25-09-2018,29,20,23.5,81.5,5.302
26-09-2018,29.9,20,24.4,77.2,30.924
27-09-2018,29,20,23.5,83.7,0.224
28-09-2018,29.1,21,24.8,78.2,1.2
29-09-2018,29,21,25.2,75.3,3.987
30-09-2018,30.1,22,25.3,78.5,0.304
01-10-2018,30,21.9,25.3,75.8,0.5
02-10-2018,29.1,21,24.9,76.8,0.298
03-10-2018,29.9,21.9,24.5,79.6,25.842
04-10-2018,24.9,20.8,22,92.1,8.089
05-10-2018,26,21,23,86.5,1.988
06-10-2018,26,20.7,22.7,89.3,8
07-10-2018,28.9,20,24.2,76.8,0.3
08-10-2018,28.9,20,23.6,79.6,2.057
09-10-2018,29,21,24.3,70.9,4.7
10-10-2018,29,19,24.2,64.6,0
11-10-2018,30,18,24.2,62.8,0
12-10-2018,31,19,24.6,64.5,0
13-10-2018,31,18,24.7,69.3,1.2
14-10-2018,29.9,21,24.2,80.3,1.013
15-10-2018,29,20,24.1,81.5,7.968
16-10-2018,28.6,21,24.1,79.8,2.8
17-10-2018,29,20,22.8,83.8,42.81
18-10-2018,28,19.7,23.2,80.7,6.8
19-10-2018,28,20,23.9,77.3,0
20-10-2018,28,18.9,23.5,66,0.1
21-10-2018,27,19.9,23.5,68.3,0
22-10-2018,29,16.9,23.3,56.2,0
23-10-2018,30,16,23.3,60.3,0
24-10-2018,29.9,16,23.4,59.4,0
25-10-2018,29,16,23.3,65.7,0
26-10-2018,28.4,17,23.2,65.4,0
27-10-2018,29,17.9,23.3,59.7,0
28-10-2018,29.1,16,23.1,49.8,0
29-10-2018,29.3,15,22.6,49.5,0
30-10-2018,29.4,15,23.1,57,0
31-10-2018,29.8,18,24.1,70.1,0
01-11-2018,29.1,19,24,71.9,0
02-11-2018,28,19,22.4,83.4,2.1
03-11-2018,27.8,20,22.8,83.3,5.569
04-11-2018,29,18.9,23.3,76.1,0.1
05-11-2018,29,19,23.5,70.5,0
06-11-2018,28.9,19,23.7,69.8,0
07-11-2018,29.9,18,23.2,60.3,0
08-11-2018,29,14,21.6,63.9,0
09-11-2018,29.9,15,22.6,65.7,0
10-11-2018,29.9,16,23,63.4,0
11-11-2018,29.6,16,22.7,60.9,0
12-11-2018,29.1,15,22.3,55.6,0
13-11-2018,29.9,13,22.3,51.8,0
14-11-2018,29.9,13,22.4,47.3,0
15-11-2018,27.3,13,22.2,69.7,1.4
16-11-2018,26.9,20,22.1,84.5,1.097
17-11-2018,29.4,19,23.6,73.1,0
18-11-2018,29,20,24,77,0.3
19-11-2018,29.9,20,24,75.2,0
20-11-2018,30.1,19,24,65.4,0
21-11-2018,25.9,19,21.9,75.2,1.2
22-11-2018,24.3,20,21.5,86.9,0.002
23-11-2018,23.9,19,21,93.5,13.605
24-11-2018,27,19,22.8,79.1,0.4
25-11-2018,28.9,18,22.7,74.2,0
26-11-2018,27.9,18,22,71.6,0
27-11-2018,26.1,15.9,20.3,70.9,0
28-11-2018,27.3,14,20.6,73.2,0
29-11-2018,27,18,22.1,77.3,0.6
30-11-2018,28,18,22.7,71.7,0
01-12-2018,27.9,18,22.1,69.5,0
02-12-2018,27,14,21,66.4,0
03-12-2018,26.9,18,21.7,73,0
04-12-2018,25.9,18,22,82.1,0.2
05-12-2018,28,20,23.1,78.6,3.801
06-12-2018,27.9,20,23.5,77.3,0
07-12-2018,27.6,18.9,22.4,73.8,0
08-12-2018,27.1,17,22.1,75.7,0
09-12-2018,29.3,17.9,22.7,71.4,0
10-12-2018,28.9,17.9,22.5,69.7,0
11-12-2018,29,17,22.7,70.4,0
12-12-2018,30,17.9,23.2,67.7,0
13-12-2018,27.4,18,22.1,75.1,0
14-12-2018,28.8,18,22.6,65.8,0
15-12-2018,26.9,17,21.5,67.1,0
16-12-2018,25,16,20.2,63.2,0
17-12-2018,25,15.9,20,56.8,0
18-12-2018,27.9,12,20.4,58.8,0
19-12-2018,27.2,13,20.7,70.3,0
20-12-2018,28.9,17,22.1,67.5,0
21-12-2018,28,18,22.6,70,0
22-12-2018,28.4,17,22.8,71,0
23-12-2018,28.3,20,23.2,74.1,0
24-12-2018,28.4,17,22.9,70.2,0
25-12-2018,29,17,22.7,68.4,0
26-12-2018,30,16,23.1,62.2,0
27-12-2018,29,18,23.6,67.4,0
28-12-2018,27.6,18,22.7,71.2,2.981
29-12-2018,26,19.4,22,73.7,8
30-12-2018,25.9,17,20.8,68,0
31-12-2018,26,15.9,20.4,63.1,0
01-01-2019,27,12,19.3,56.9,0
02-01-2019,27,11,18.8,55.3,0
03-01-2019,27.6,10.5,19.3,54.6,0
04-01-2019,27.6,9.5,19.4,54.2,0
05-01-2019,27,11,19.4,62.1,0
06-01-2019,27,12,19.9,65.1,0
07-01-2019,28,13,20.2,63.8,0
08-01-2019,27.9,13.5,20.9,53.8,0
09-01-2019,29,11.5,20.7,46.5,0
10-01-2019,28,11.5,19.9,55.9,0
11-01-2019,29,14,20.7,59,0
12-01-2019,27.9,14.5,20.9,61,0
13-01-2019,29,13.9,20.9,58.1,0
14-01-2019,28,14,20,62.8,0
15-01-2019,28.6,11.9,20.2,43.3,0
16-01-2019,28,11.5,20.2,51.8,0
17-01-2019,28,13.5,21,56.4,0
18-01-2019,27.9,15.9,21.3,60,0
19-01-2019,29,12,21,53,0
20-01-2019,27.3,12.5,20.5,47.1,0
21-01-2019,28.3,12,20.3,54.3,0
22-01-2019,28,12.5,19.9,58.9,0
23-01-2019,28.3,14.5,21.5,58.8,0
24-01-2019,29.4,17.5,22.9,62.3,0
25-01-2019,29,17,22.7,61.9,0
26-01-2019,28.4,19,23,68.7,0
27-01-2019,28.1,18.9,23,71.3,0
28-01-2019,28.8,19,22.8,72.7,1.2
29-01-2019,26.9,17.9,21.4,71.9,0.8
30-01-2019,27.9,16.5,21.6,63.2,0
31-01-2019,27.1,16.5,21.2,63.8,0
01-02-2019,27,15.9,21.1,62.1,0
02-02-2019,28,16.9,22,62.2,0
03-02-2019,28.3,15.9,22.5,64,0
04-02-2019,29.6,16.5,22.8,62.2,0
05-02-2019,29.3,18.9,23.4,64.3,0
06-02-2019,29.8,16.9,23.4,53.3,0
07-02-2019,30,17.9,24.1,53.4,0
08-02-2019,31.1,19.9,25.7,59.4,0
09-02-2019,29.7,19.2,23.8,72.9,58.284
10-02-2019,29,20,23.9,74.1,5.5
11-02-2019,27.4,19.9,23.3,70.7,0
12-02-2019,28,16.9,22.4,65.4,0
13-02-2019,29,17,22.6,62,0
14-02-2019,30.3,15.5,23.7,58.1,0
15-02-2019,31,19,24.7,63.9,0
16-02-2019,31.9,20,25.3,61.2,0
17-02-2019,32,20,25.8,52.8,0
18-02-2019,32.9,18.5,25.8,42.2,0
19-02-2019,32,22,26.3,61.7,0
20-02-2019,31.6,19.9,25.2,62.9,0
21-02-2019,31,17,24.5,53.2,0
22-02-2019,31.3,16.5,24.3,40,0
23-02-2019,33,15,24.4,33.5,0
24-02-2019,33.3,15,24.9,35.1,0
25-02-2019,34.6,16.5,25.7,32.7,0
26-02-2019,33.6,17,25.8,43.7,0
27-02-2019,32,18.5,26,55.4,0
28-02-2019,32,20.9,26.1,45.8,0
01-03-2019,33,20,26.6,53.2,0
02-03-2019,31,22,25.9,64.2,0.5
03-03-2019,31,19.5,25.4,60.8,0
04-03-2019,33,21,27.2,57,0
05-03-2019,33,23,27.8,54.1,0
06-03-2019,34.9,21,28.4,39.1,0
07-03-2019,36.3,20,28.3,28.5,0
08-03-2019,34.9,19,27.5,31.4,0
09-03-2019,33,21,27.1,54,0
10-03-2019,33,22.9,27.7,56.3,0
11-03-2019,33.3,22.9,27.6,48,0
12-03-2019,33.3,20,26.9,40.1,0
13-03-2019,33.3,19.9,26.6,34.2,0
14-03-2019,33.3,18.5,26.5,32.5,0
15-03-2019,33,19,26.4,29.7,0
16-03-2019,32.6,17.5,25.4,36.3,0
17-03-2019,32.9,17,25.6,41,0
18-03-2019,33,18,26.1,48,0
19-03-2019,33.9,20.5,27,53.5,0
20-03-2019,33.1,21.9,27.4,51.7,0
21-03-2019,34,21,27.5,49,0
22-03-2019,34,21,27.7,44,0
23-03-2019,34.3,21.5,28.4,44.2,0
24-03-2019,34.2,23,28.6,45.4,0
25-03-2019,35,21.5,28.1,45.6,0
26-03-2019,34.1,20.5,27.8,37.5,0
27-03-2019,35,21.5,27.8,40.1,0
28-03-2019,35.9,19,28.2,33.5,0
29-03-2019,34.1,20,27.9,42.7,0
30-03-2019,35,21.9,28.5,38.9,0
31-03-2019,35,22,28.5,47.7,0
01-04-2019,35,22,28.3,41.1,0
02-04-2019,34,20.5,28,45.3,0
03-04-2019,35,21,28.4,42.5,0
04-04-2019,34.9,22,28,43.8,0
05-04-2019,34,22.5,28.4,39.4,0
06-04-2019,35,20.5,28.4,38.7,0
07-04-2019,35.9,22.5,29.2,37.3,0
08-04-2019,34.9,23.3,27.9,53.2,2.051
09-04-2019,35,22,28.1,52.1,0.9
10-04-2019,35,22,28.8,52.4,1
11-04-2019,34.1,22.5,28.9,47.1,0
12-04-2019,35.8,23,29.7,37.6,0
13-04-2019,35,23,29.3,39.2,0
14-04-2019,35.1,22.9,29.4,38.5,0
15-04-2019,35,22.9,28.7,39,0
16-04-2019,35.6,22,29.2,41.9,0
17-04-2019,35,22.2,26.8,70.6,3.076
18-04-2019,34.9,21.9,27,65.9,10.101
19-04-2019,33.9,22,27.4,63.5,2.6
20-04-2019,33,23,26.6,66.5,0.3
21-04-2019,33,22,27.2,59.4,1.8
22-04-2019,33.9,23,27.8,63.4,3
23-04-2019,33.6,21.5,27.4,55,0.002
24-04-2019,33.8,20.5,28,52.5,0
25-04-2019,34.8,21,28.3,45.8,0
26-04-2019,36,21.5,28.9,48.3,0
27-04-2019,36,23.1,29.7,45.7,0
28-04-2019,32,23.9,27.9,54.5,0
29-04-2019,34.1,23,28.7,55.3,0
30-04-2019,33,21.1,26.5,69.6,35
01-05-2019,30,21,25.6,73,3
02-05-2019,34,22,27.4,58.9,0
03-05-2019,33,21,27,61.5,0
04-05-2019,33,21,27.3,59.9,0
05-05-2019,35.9,22,28.4,54.2,0.3
06-05-2019,35,24,29.1,51.6,0.3
07-05-2019,33,20.9,27,64,15.114
08-05-2019,31.1,21.2,26.8,68.2,6.7
09-05-2019,33,22,27.2,61.9,2.3
10-05-2019,35,24,29.5,49.9,0.6
11-05-2019,34.8,25,28.1,64.1,1.032
12-05-2019,34,24,28.2,62.6,1
13-05-2019,32.9,23.1,26.8,68,0.032
14-05-2019,34,23,27.7,64,2.3
15-05-2019,34.3,21.2,26,75.2,7
16-05-2019,33.1,21.9,26.9,70.9,0.019
17-05-2019,32,22.1,25.1,75.6,17.013
18-05-2019,33.8,22,27.5,67.1,1.1
19-05-2019,34,24.3,28.5,66.2,1.4
20-05-2019,33.8,24.9,28.5,66.4,0
21-05-2019,33.9,23,28.5,64.7,0.1
22-05-2019,34,23.5,27.8,69.6,4.974
23-05-2019,33,23,26.2,78.4,3.094
24-05-2019,33,22,26.6,72.9,0.301
25-05-2019,33,21.2,25.9,73.6,3
26-05-2019,32.3,20.7,26.5,70.1,63.804
27-05-2019,34,20.7,27.2,69.8,1.5
28-05-2019,33,24,28.3,70.1,3.006
29-05-2019,33,21,27.3,63.3,5.4
30-05-2019,33,24,27.7,65.3,1.9
31-05-2019,32,22.5,26.5,72.7,1.993
01-06-2019,32.6,21.1,26.8,74.5,2.5
02-06-2019,32,22,26.4,78.9,7.949
03-06-2019,29.9,21,25.3,76.7,0.051
04-06-2019,32.8,23,26.8,71.8,5.5
05-06-2019,31.3,21.3,26.3,76.7,32.93
06-06-2019,32.1,21.1,26.1,74.2,20.271
07-06-2019,31,21.7,25.8,75,0.025
08-06-2019,31,22,26.3,75.5,0.3
09-06-2019,32.1,23,26.9,73.6,0.5
10-06-2019,30,22,25.7,75.2,0
11-06-2019,30,21.2,25.4,76.3,0
12-06-2019,29.9,22,24.7,79.8,0
13-06-2019,29,22,24.9,80.3,0
14-06-2019,31,22.6,25.7,74.2,0.503
15-06-2019,31,21.5,26.3,70.5,1.2
16-06-2019,31.9,22,26.9,65.7,0
17-06-2019,30.8,22,25.9,71.2,0
18-06-2019,31.9,22.7,26.4,66.6,0
19-06-2019,32,22,26.4,68.5,0.994
20-06-2019,30.9,22,25.9,71.3,0.3
21-06-2019,30.1,21.1,24.8,75.9,0
22-06-2019,28.7,22,24.9,76.8,0.002
23-06-2019,28.9,21.8,24.2,82.8,13.099
24-06-2019,30,21,24.9,78.4,0.299
25-06-2019,30,21.8,25.4,74.6,0.5
26-06-2019,28,22,24.9,74.6,1
27-06-2019,30,22,25.2,70.7,4.968
28-06-2019,31,21.4,25.4,66.1,0.013
29-06-2019,30,21.3,25.3,70,0
30-06-2019,28.6,22,24.7,75.2,0
01-07-2019,30,21,25.4,67.5,0
02-07-2019,30.9,21.9,25.7,67.4,0
03-07-2019,30,21.3,25.3,70.7,0
04-07-2019,29.9,22,24.8,76.5,0.994
05-07-2019,29,21.7,24.1,80.8,5.969
06-07-2019,29.1,21.1,24.5,76.9,0.205
07-07-2019,29,21.4,24.9,70.9,0
08-07-2019,29.9,20.7,24.9,69.8,0
09-07-2019,27.7,20.1,24.3,75.7,0.005
10-07-2019,30,20.7,23.9,76,2
11-07-2019,29.1,19.2,23.9,74.5,0.044
12-07-2019,31.1,21.1,25.1,73.8,0.019
13-07-2019,31,21,25.6,72.6,0.994
14-07-2019,30,21.7,25.1,73,0.199
15-07-2019,30,21.3,25.2,74.1,3
16-07-2019,30.9,21.3,25.2,75.4,2.983
17-07-2019,30.9,21.1,25.4,73.1,39.785
18-07-2019,29,21.9,24.7,77.5,0.516
19-07-2019,29.8,21.9,24.2,80.3,0.516
20-07-2019,27.9,21.1,24.1,77.7,0
21-07-2019,27.2,20.9,23.5,84.3,3.006
22-07-2019,26,20,23,82.9,11.962
23-07-2019,26.9,19.4,22.5,84.2,0.218
24-07-2019,29,20,24,77.9,0.994
25-07-2019,28.8,21.5,24.1,81.4,10.931
26-07-2019,27.8,21,23.2,82.3,0.044
27-07-2019,28.9,20.7,24.2,74.7,0.004
28-07-2019,28.9,20.9,23.5,80.5,0.143
29-07-2019,28,20.9,23.7,81.4,0
30-07-2019,27.9,20.4,23.3,80.5,0
31-07-2019,29.4,20,24.2,72.3,0
01-08-2019,30,20.7,24.9,69.3,0
02-08-2019,26.7,21,23.7,74.6,0
03-08-2019,28.9,20.7,24.4,72.3,0
04-08-2019,27.4,21,23.8,76.6,0
05-08-2019,26,21,22.5,88.1,1.494
06-08-2019,26,20,22,86.8,3.081
07-08-2019,25.9,20.4,22.5,87.7,1.994
08-08-2019,25,21,22.3,89.6,20.943
09-08-2019,26,20.7,22.4,90.1,0.105
10-08-2019,26,20,22.6,83.6,0
11-08-2019,28,20.4,23.4,81,5.994
12-08-2019,28,20.9,23.7,83.8,18.931
13-08-2019,28,20.9,24,81.7,0.199
14-08-2019,27.9,21,23.1,85.2,6.987
15-08-2019,28.9,20.9,23.7,81.1,0.8
16-08-2019,28.8,21,23.4,85.2,0.997
17-08-2019,25.9,20.7,22.7,86,4.97
18-08-2019,24.9,21,22.3,89.4,11.067
19-08-2019,29,20.2,23.9,81.7,12.981
20-08-2019,26.5,21,22.8,88.7,18.171
21-08-2019,27,20.9,23.7,83.4,3
22-08-2019,27.9,21,23.1,85.1,2.987
23-08-2019,27.9,20.7,22.8,85.8,1.99
24-08-2019,26.9,20,22.9,82.8,0.016
25-08-2019,28.9,20,23.4,78.9,0.5
26-08-2019,27,20,23.1,79.1,0.203
27-08-2019,28.1,20.9,23.7,78.2,0
28-08-2019,29,20,23.8,78.4,0.9
29-08-2019,29,21,24.3,77.5,0.001
30-08-2019,28.1,20.7,24.4,76.3,0.001
31-08-2019,26.1,20.9,23.2,82.6,0
01-09-2019,26.9,20.4,23,82.2,0.7
02-09-2019,26,20,22.6,85,13.292
03-09-2019,26.5,20.4,22.5,85.3,4.019
04-09-2019,25,20.4,22.3,86.7,0.006
05-09-2019,26.9,20.7,22.7,84.5,0.199
06-09-2019,27,20.9,22.9,84.3,1.992
07-09-2019,27.9,20.4,23.2,80.7,0.199
08-09-2019,27,21,23.7,79.3,0
09-09-2019,28,21,24.1,77.3,0.199
10-09-2019,27.4,20.8,23.9,80.3,0.5
11-09-2019,27,21,24,79.8,0.118
12-09-2019,29,21,23.8,79.3,0.398
13-09-2019,29,21,24.5,74.7,5
14-09-2019,30,21,24.8,73.4,2.7
15-09-2019,30.2,21,24.8,74.9,1.4
16-09-2019,27,20.1,23.1,82.7,27.167
17-09-2019,26.9,20,23,86.4,4.174
18-09-2019,28,21,24.1,81.8,0.115
19-09-2019,29.8,21,24.5,79.8,0.032
20-09-2019,28.9,21,24.3,78.4,1
21-09-2019,29.9,21,25.2,74.2,0.5
22-09-2019,27.9,21.4,24.2,87.5,4.583
23-09-2019,28.9,21.1,24,85.3,5.303
24-09-2019,29.7,20,23.6,85.2,47.188
25-09-2019,28.9,20.8,24,84.5,0.131
26-09-2019,28.9,20.2,24.1,79.3,3.3
27-09-2019,29.9,21,24.7,80.7,5.962
28-09-2019,30,21,25.2,75.2,0.6
29-09-2019,29.1,21.3,25,75.3,0.3
30-09-2019,29.9,22,25.1,75.9,0.1
01-10-2019,28.9,21,24,85,15.9
02-10-2019,29.9,19.1,24.2,78.9,6.611
03-10-2019,29.9,19.9,24.3,81.9,9.936
04-10-2019,29.9,19.9,23.7,82.6,8.031
05-10-2019,28,20,23.7,80.3,0.663
06-10-2019,29.8,20,24.4,78.8,0.9
07-10-2019,27.9,21,23.7,84.4,0.185
08-10-2019,30.8,20.8,23.9,82,2.113
09-10-2019,29.9,19.5,24.2,77.9,3.975
10-10-2019,29.9,21,24.9,79.1,0.001
11-10-2019,29.9,21,25,77.8,0.596
12-10-2019,29.9,21,25.3,75.1,0.6
13-10-2019,29.9,21.5,25.3,77.4,1.2
14-10-2019,30.6,22,26.3,72.4,0.1
15-10-2019,29.1,21,24.5,80.9,0.019
16-10-2019,27.9,21,24.4,80.3,10.1
17-10-2019,26.9,21,22.9,88.4,2.018
18-10-2019,27.9,20,23.7,82.6,7.057
19-10-2019,28,20.4,23.9,80.9,3.1
20-10-2019,27.9,21,23.6,83.3,8.088
21-10-2019,27,20.9,23.1,88.9,32.95
22-10-2019,24.9,20.7,22,92.1,17.943
23-10-2019,27.9,20,22.8,85.2,0.001
24-10-2019,27,20.1,23,82.1,0
25-10-2019,26.9,19.9,22.2,86.5,6.006
26-10-2019,27.9,19.2,22.6,84.1,3.006
27-10-2019,27.9,19.4,22.9,86,25.101
28-10-2019,28,20,23.2,85.3,12
29-10-2019,25,20,22.3,86.7,0.505
30-10-2019,25.9,19.5,21.9,91.3,6.026
31-10-2019,25.9,20,22.9,85.5,0.298
01-11-2019,28.9,18.7,24.4,71.4,0.3
02-11-2019,28.9,21,24.5,77.6,0
03-11-2019,29.9,21,24.9,73.1,0
04-11-2019,29.9,18,24.2,62.5,0
05-11-2019,29.9,17,23.9,65.4,0
06-11-2019,29.9,17.5,24.3,67.7,0
07-11-2019,29.9,18.7,24.7,70.3,6.2
08-11-2019,29,21,24.6,78.6,2.981
09-11-2019,30.8,21.2,25.4,75.2,49.684
10-11-2019,29.9,20,25,73.8,3.6
11-11-2019,28.9,19,24.1,73.8,0
12-11-2019,28.9,19,23.6,72.8,0
13-11-2019,28.9,18,23.5,71.9,0
14-11-2019,26.9,18,22.2,83.3,0.025
15-11-2019,26,19.4,22.7,87.2,3.404
16-11-2019,28.9,20,23.6,82,0
