Date,tmin,tmax,tavg,prcp
24-02-2015,15.8,31.6,23.6,0
25-02-2015,17,32.4,24.6,0
26-02-2015,17.2,33.5,25.6,0
27-02-2015,20.1,33.6,26,0
28-02-2015,21.4,33.6,24.9,0
01-03-2015,20.8,32.6,25.2,0
02-03-2015,21.4,32.6,25.8,0
03-03-2015,19.9,32.4,23.4,22.1
04-03-2015,19.9,31.7,24.1,13.7
05-03-2015,20.2,32.2,25.7,0
06-03-2015,21.4,32.2,24.6,4.276422764
07-03-2015,22.7,31.4,25.4,7.306037736
08-03-2015,20.1,31.5,25.3,5.507258065
09-03-2015,19.6,31.5,24.5,7.452863436
10-03-2015,21.9,31.7,24.8,7.391578947
11-03-2015,16.7,31.7,24.1,0
12-03-2015,18.6,30.8,24.1,0
13-03-2015,18.6,31.2,24.5,2.347435897
14-03-2015,18.4,32.7,25.1,2.347435897
15-03-2015,20.4,32.7,25.8,2.347435897
16-03-2015,19.9,32.5,25.7,2.347435897
17-03-2015,18.7,33.4,26.2,2.347435897
18-03-2015,18.5,35.1,26.1,2.347435897
19-03-2015,19.6,35.1,26.5,2.347435897
20-03-2015,19.5,34.7,26.9,2.347435897
21-03-2015,19.6,34.7,27.1,2.347435897
22-03-2015,19.3,35.8,28.2,2.347435897
23-03-2015,22.4,35.8,28.2,2.347435897
24-03-2015,23,35.8,28.4,2.347435897
25-03-2015,22.3,35.8,27.9,2.347435897
26-03-2015,21,34.5,27,2.347435897
27-03-2015,19.9,34.5,26.3,2.347435897
28-03-2015,20.1,34.5,26.7,2.347435897
29-03-2015,20.2,34.6,27.2,2.347435897
30-03-2015,21.3,34.6,27.6,2.347435897
31-03-2015,22.3,33.8,26.5,2.347435897
01-04-2015,21.6,33.4,26.9,1.3
02-04-2015,22.4,35.1,27.9,0
03-04-2015,22.8,35.1,28,2.347435897
04-04-2015,23,36.1,29,0
05-04-2015,25.4,36.5,30.3,6.544052863
06-04-2015,24.8,36.5,29.4,0
07-04-2015,22.7,35.5,28.9,7.306037736
08-04-2015,24.1,35.5,28.2,5.507258065
09-04-2015,23,35,28.1,7.452863436
10-04-2015,23.9,35,28.4,7.391578947
11-04-2015,18.49230769,35,25.9,0
12-04-2015,21.9,34.4,22.7,0
13-04-2015,21.08571429,29,21.3,5.995652174
14-04-2015,18.1,30.5,23.2,5.995652174
15-04-2015,21.9,30.5,23.2,5.995652174
16-04-2015,18.8,30.5,24.5,19.1
17-04-2015,19.3,30.5,24.2,4.3
18-04-2015,19.9,31.3,25.5,8.1
19-04-2015,21.4,32.3,26.8,0
20-04-2015,21.9,32.3,26.6,5.995652174
21-04-2015,21.7,32.3,26.8,5.995652174
22-04-2015,22.9,33.5,27.2,5.995652174
23-04-2015,24.7,33.5,24.6,0
24-04-2015,18.6,33.4,25.4,53.3
25-04-2015,23.1,33.4,23.9,35.6
26-04-2015,19.2,31.3,23.7,35.8
27-04-2015,20.8,31.1,25.5,5.1
28-04-2015,22.4,32.6,26.4,0
29-04-2015,24.9,33,25.1,0
30-04-2015,20.4,33.4,23.8,6.1
01-05-2015,20.1,33.8,26.8,9.7
02-05-2015,22.1,33.8,24.5,0
03-05-2015,20,33.3,25.7,12.2
04-05-2015,22.5,32,26.2,0
05-05-2015,21.1,31.5,26.7,0
06-05-2015,22.7,31.5,25.7,4.276422764
07-05-2015,22.2,35.8,26.6,7.306037736
08-05-2015,22.2,33.4,27.7,5.507258065
09-05-2015,23.3,33.4,25.9,7.452863436
10-05-2015,23.7,33.1,27.2,7.391578947
11-05-2015,18.49230769,31.5,25.1,0
12-05-2015,25.2,32,24.8,0
13-05-2015,21.9,32,24.1,2.5
14-05-2015,21.6,29.6,24.9,0.3
15-05-2015,22.2,31.2,24.9,0
16-05-2015,24.2,31.2,23.1,0.5
17-05-2015,20.3,30.1,23.3,66.3
18-05-2015,19.7,31.2,24.9,15.7
19-05-2015,23.8,32,24.8,0
20-05-2015,19.1,33,26.3,39.1
21-05-2015,22.5,33,26.6,0
22-05-2015,22.8,32,26.9,6.544052863
23-05-2015,22.5,32,26.1,6.544052863
24-05-2015,22.5,33.3,27.3,6.544052863
25-05-2015,22.3,33.3,27.3,6.544052863
26-05-2015,22.3,33,27.1,6.544052863
27-05-2015,21.9,32.2,25.2,6.544052863
28-05-2015,19,29.8,23.5,13.2
29-05-2015,21.2,32.4,24.5,0.5
30-05-2015,19.5,32.4,26.6,18
31-05-2015,20.97666667,32.2,24.2,0
01-06-2015,23.8,31,24.3,0
02-06-2015,20.7,31,24.5,0
03-06-2015,21.2,30.5,24.5,0.3
04-06-2015,24.4,30.5,23.7,4.6
05-06-2015,20.2,30.6,24.7,7.1
06-06-2015,21.4,32,26.2,0
07-06-2015,21.6,32,26.2,7.306037736
08-06-2015,21.3,31.2,25.4,5.507258065
09-06-2015,21.2,31.2,24.7,7.452863436
10-06-2015,21.1,32,24.8,7.391578947
11-06-2015,21.2,32,24.9,6.9
12-06-2015,20.8,31.4,23.9,1
13-06-2015,20.5,29.7,23.7,0.5
14-06-2015,20.1,29.7,22.6,18.5
15-06-2015,23.9,29,24.1,0
16-06-2015,21,29,23.9,0.8
17-06-2015,20.4,28.3,23,0
18-06-2015,20.1,27.4,23.3,1.3
19-06-2015,21.2,27.4,23.1,0
20-06-2015,20.8,28.3,23.2,1.8
21-06-2015,20.6,28.3,22.6,0.5
22-06-2015,20.8,28.7,23.9,2.5
23-06-2015,20.5,28.7,22.6,0
24-06-2015,24.9,30.3,24.4,3.3
25-06-2015,21.1,30.6,24.5,0.3
26-06-2015,25,30.6,23.7,0.5
27-06-2015,20.4,29,24.1,0
28-06-2015,21,30.4,25.4,0
29-06-2015,20.6,32,24.4,0
30-06-2015,20.4,32,24.8,2.3
01-07-2015,20.6,30.7,24.6,0
02-07-2015,20.4,30.3,24.2,0
03-07-2015,20.4,30.2,24.6,0
04-07-2015,20.8,30.6,24.9,0.5
05-07-2015,20.7,31.2,25.6,0
06-07-2015,20.6,31.2,24.5,4.276422764
07-07-2015,19.3,30.7,23.7,7.306037736
08-07-2015,20.2,30.6,23.8,5.507258065
09-07-2015,23.3,29.2,24,0
10-07-2015,21.1,29.2,23.4,7.4
11-07-2015,20.2,28.8,23.2,17.5
12-07-2015,19.7,31.3,24.8,3.6
13-07-2015,20.8,31.6,25.4,0
14-07-2015,21.4,31.6,25.2,7.306037736
15-07-2015,24.7,30,23.9,0
16-07-2015,20.2,30.3,23.3,0
17-07-2015,20.4,30.3,23.3,9.4
18-07-2015,20.7,28.1,22.9,0.5
19-07-2015,22.9,29.8,21.8,12.2
20-07-2015,18.8,29,22.6,2
21-07-2015,20.1,29,22.4,26.2
22-07-2015,20.1,29.1,23.1,7.4
23-07-2015,20,29.1,23.9,3.3
24-07-2015,20.4,28.9,23.8,0
25-07-2015,20.1,28.1,23.2,7.306037736
26-07-2015,20.4,27.8,23.3,7.306037736
27-07-2015,23.8,28,23.4,0
28-07-2015,20,28.9,24.1,0
29-07-2015,19.8,30,25,7.306037736
30-07-2015,20.1,30,24,7.306037736
31-07-2015,20,29.9,23.9,0
01-08-2015,20.6,30.3,23.7,0.3
02-08-2015,20.6,30.3,24,3
03-08-2015,21,28.8,23.6,0
04-08-2015,23.7,29,22.9,0
05-08-2015,19.8,29.7,23,14
06-08-2015,19.5,29.7,23.7,2.8
07-08-2015,20.3,29.3,22.6,0.3
08-08-2015,23.8,28.5,23.5,6.1
09-08-2015,20.6,28.5,23.3,0
10-08-2015,20.3,27.6,22.8,2
11-08-2015,20.1,29,23.1,2.8
12-08-2015,20,29,22.5,20.3
13-08-2015,20,27.6,23.4,0
14-08-2015,20.7,29.4,24.6,0
15-08-2015,20.5,31.1,25.2,5.507258065
16-08-2015,24.8,31.1,24.5,5.507258065
17-08-2015,20.2,29.6,24.1,27.2
18-08-2015,21.3,30.8,25.9,0
19-08-2015,22.3,31.2,25.6,5.507258065
20-08-2015,22.4,31.6,25.3,5.507258065
21-08-2015,23.5,31.6,23.4,0.8
22-08-2015,20.8,28.4,22.6,18.3
23-08-2015,20.4,29.1,23.6,4.1
24-08-2015,19.9,29.1,23.6,0
25-08-2015,19.7,29.6,24.4,5.507258065
26-08-2015,19.6,30.1,23.8,5.507258065
27-08-2015,20.3,30.1,22.5,1.8
28-08-2015,19.4,27.6,23.2,5.6
29-08-2015,19.6,29.3,24.2,0
30-08-2015,21.1,29.4,23.8,5.507258065
31-08-2015,20.8,29.7,25.1,5.507258065
01-09-2015,21.1,31,25.5,0.5
02-09-2015,21.6,31,25.4,0
03-09-2015,22,31.7,25.7,2.347435897
04-09-2015,23.9,31.7,25.2,1.3
05-09-2015,20.2,31.7,24.6,24.4
06-09-2015,23.9,30.8,24.6,0.3
07-09-2015,20,30.8,22.4,37.1
08-09-2015,19.8,28.5,23,36.6
09-09-2015,20.5,27.6,22.9,0
10-09-2015,19.6,27,22.8,7.391578947
11-09-2015,19.4,27.4,23.1,3.3
12-09-2015,20,28.4,23.8,0
13-09-2015,19.3,29.7,23.7,7.452863436
14-09-2015,19.4,29.7,23.5,7.452863436
15-09-2015,19.3,28,23.1,7.452863436
16-09-2015,19.8,28.6,23.9,7.452863436
17-09-2015,20.1,28.6,23,7.452863436
18-09-2015,19.1,29,23.7,7.452863436
19-09-2015,20.2,29.4,24.2,7.452863436
20-09-2015,23.9,29.4,22.9,0
21-09-2015,19.2,29.4,23.6,7.1
22-09-2015,20.7,31,25.3,0
23-09-2015,20.7,31,26.1,1
24-09-2015,24.9,33.2,24.6,0
25-09-2015,18.7,33.2,24.3,18.8
26-09-2015,20,30.3,23.2,9.1
27-09-2015,21.9,31.6,23.8,0.5
28-09-2015,19.7,31.6,23.2,34.8
29-09-2015,20.6,29.7,24.6,8.4
30-09-2015,21.3,29.7,23.7,0.8
01-10-2015,21,30,24.5,0.5
02-10-2015,21.7,30,24.6,2.5
03-10-2015,21.3,29.8,24.7,0.3
04-10-2015,21.08571429,29.6,23.2,3.3
05-10-2015,20,29,22.3,10.9
06-10-2015,19.5,28.5,23.3,4.8
07-10-2015,20.3,30.2,24.2,6.6
08-10-2015,20.9,30.2,24,4.3
09-10-2015,20.6,29.4,24.3,0
10-10-2015,20.5,29.5,24.1,7.391578947
11-10-2015,21.3,29.5,23.5,0
12-10-2015,20.4,29.4,24.5,0
13-10-2015,21.9,31,25.2,7.391578947
14-10-2015,19.6,32.1,25.1,7.391578947
15-10-2015,19.7,32.1,25.2,7.391578947
16-10-2015,20.2,31.5,25.6,7.391578947
17-10-2015,21,31.4,24.5,7.391578947
18-10-2015,20.6,31.8,25.5,7.391578947
19-10-2015,20.6,31.8,25.6,7.391578947
20-10-2015,21.5,31.4,25.5,7.391578947
21-10-2015,20.2,30.6,24.9,7.391578947
22-10-2015,20,31.2,24.8,7.391578947
23-10-2015,18.4,31.2,24.6,7.391578947
24-10-2015,19.7,31.8,24.8,7.391578947
25-10-2015,17.8,31.8,24.2,7.391578947
26-10-2015,20,29.8,24.4,7.391578947
27-10-2015,20.6,29.6,24.4,7.391578947
28-10-2015,20.6,30.5,23.7,0
29-10-2015,19.7,30.5,24.3,6.1
30-10-2015,20.5,30.8,24.4,0
31-10-2015,20.6,30.8,24.7,7.391578947
01-11-2015,21.7,29.5,23.4,0
02-11-2015,18.7037037,30.9,23.1,0
03-11-2015,19.5,30.9,21.8,2.347435897
04-11-2015,20.2,28.7,22.9,5.995652174
05-11-2015,19.6,28.7,23,6.544052863
06-11-2015,20.1,29.2,23.8,4.276422764
07-11-2015,21.9,28.5,23.7,7.306037736
08-11-2015,19.3,28.5,23,5.507258065
09-11-2015,20.54137931,27.3,20.2,0
10-11-2015,18.2,21.5,19.3,45.7
11-11-2015,18.8,22.3,20.6,21.1
12-11-2015,18.45,24.6,21.2,2.8
13-11-2015,17,24.6,19.3,14.2
14-11-2015,16.1,24.8,20.2,0
15-11-2015,20.9,24.8,19.1,0
16-11-2015,17.1,21.7,19.6,8.9
17-11-2015,18.2,21.7,19.6,10.9
18-11-2015,18.9,23.2,20.7,1
19-11-2015,19.5,24.6,21.7,14.5
20-11-2015,18.49230769,26.4,22,0.5
21-11-2015,19.6,26.4,21.9,14.2
22-11-2015,22.9,25.5,21.2,1
23-11-2015,18.9,25.1,21.3,5.1
24-11-2015,18.4,25.4,21.2,15.7
25-11-2015,17.5,27.5,21.4,0
26-11-2015,17.7,28,22.6,0
27-11-2015,18.49230769,28.9,22.7,0
28-11-2015,16.4,29.3,22.2,0
29-11-2015,17.4,29.3,21.3,0
30-11-2015,19.7,26.3,22,3
01-12-2015,22.4,23.8,21.1,0.3
02-12-2015,19.6,23.9,21,1
03-12-2015,18.9,24.9,21.4,2.8
04-12-2015,18,27.8,21.9,0.5
05-12-2015,17.9,27.8,22.2,0
06-12-2015,18.4,27.3,21.4,4.276422764
07-12-2015,17.5,28.7,22.3,7.306037736
08-12-2015,17,28.7,21.5,5.507258065
09-12-2015,18.4,28.2,21.4,7.452863436
10-12-2015,19.4,24.3,21.4,0.3
11-12-2015,18.6,28.7,22.7,0
12-12-2015,20,30.2,23.8,0
13-12-2015,19.9,30.9,24.1,0
14-12-2015,19.6,30.9,23.6,0
15-12-2015,20,29.9,23.3,0
16-12-2015,18.4,30.3,22.5,0
17-12-2015,16.4,30.3,21.9,0
18-12-2015,17.4,28.6,21.8,0
19-12-2015,18.9,28.3,22.4,0
20-12-2015,18.8,28.4,22.2,0
21-12-2015,18.3,28.8,22.2,0
22-12-2015,16.8,29.2,22.5,0
23-12-2015,17.9,29.2,22,0
24-12-2015,17.3,29.3,22.1,107.4
25-12-2015,16.3,29.3,21.8,0
26-12-2015,18.2,28.2,21.8,0
27-12-2015,17.9,27.7,21.8,0
28-12-2015,17.2,27.4,21.1,0
29-12-2015,15.4,29.3,21.8,0
30-12-2015,14.2,29.4,21.5,0
31-12-2015,14.5,29.4,21.3,0
01-01-2016,15.7,28.4,20.1,0
02-01-2016,12.9,28.3,20.8,0
03-01-2016,13.7,29,21.4,2.347435897
04-01-2016,15.2,29,21.5,5.995652174
05-01-2016,14.7,28.4,20.9,6.544052863
06-01-2016,15.4,28.7,21.7,4.276422764
07-01-2016,17,28.7,21,7.306037736
08-01-2016,16.2,27.6,20.4,5.507258065
09-01-2016,15.1,28.4,20.7,7.452863436
10-01-2016,15.3,28.4,20.9,7.391578947
11-01-2016,15,28.1,20.9,0
12-01-2016,15.2,28.5,21.4,0
13-01-2016,15.7,28.5,20.4,0
14-01-2016,15,27.2,21.2,0
15-01-2016,15.2,28.2,20.7,0
16-01-2016,15.4,27.5,21.5,0
17-01-2016,16,28.7,21.3,0
18-01-2016,16.2,29,22,0
19-01-2016,17.8,28.4,21.6,0.5
20-01-2016,19.4,25.9,21.2,0.5
21-01-2016,19,28.8,22.6,4.3
22-01-2016,18.2,28.7,21.1,0
23-01-2016,18.5,25.3,21.7,0
24-01-2016,18.5,27.3,22.1,0
25-01-2016,18.5,29.2,23,0
26-01-2016,18.9,28.9,23.2,0
27-01-2016,19,29.3,23.4,0
28-01-2016,17.7,30.4,23.8,0
29-01-2016,17.9,31.6,23.7,0
30-01-2016,17.1,30.7,22.8,0
31-01-2016,16.4,29.36,23.2,0
01-02-2016,16.4,31.4,23.4,0
02-02-2016,16.3,31.9,23.7,0
03-02-2016,16.2,32.2,23.6,2.347435897
04-02-2016,17.3,31.2,23.5,5.995652174
05-02-2016,16.7,30.7,23.6,6.544052863
06-02-2016,16.6,29.8,22.9,4.276422764
07-02-2016,17.3,31.2,23.3,7.306037736
08-02-2016,19.2,30.5,25.3,5.507258065
09-02-2016,18.6,31.7,24.3,7.452863436
10-02-2016,18.3,31.6,24.6,7.391578947
11-02-2016,19.8,31.8,24.9,0
12-02-2016,19.6,32.4,24.7,0
13-02-2016,19.5,31.9,24.8,0
14-02-2016,19,32.1,24.1,0
15-02-2016,17.3,31.2,23.1,0
16-02-2016,18.7,29.8,24,0
17-02-2016,18.4,31.1,23.5,0
18-02-2016,19.3,30.5,23.4,0
19-02-2016,18,30.9,24.8,0
20-02-2016,19.6,32.2,26.2,0
21-02-2016,20.2,33.2,26.9,0
22-02-2016,21.1,34.6,27.9,0
23-02-2016,18.9,35.5,25.9,0
24-02-2016,20.5,34.2,26,0
25-02-2016,22.3,33.4,26.5,0
26-02-2016,20.5,33.5,24.9,0
27-02-2016,18.7,31.3,25,0
28-02-2016,19.9,31.8,24.4,0
29-02-2016,19.7,31.2,24.3,0
01-03-2016,18.9,30.7,24.7,0
02-03-2016,19.7,31.5,24.6,0
03-03-2016,19.6,31.6,25.4,2.347435897
04-03-2016,18.4,32.8,25.6,5.995652174
05-03-2016,18.8,34,25.6,6.544052863
06-03-2016,18.7,33.4,25.6,4.276422764
07-03-2016,18.7,33.4,25.4,7.306037736
08-03-2016,18.8,33.2,25.7,5.507258065
09-03-2016,19.5,34.3,26.4,7.452863436
10-03-2016,20.6,34.9,26.7,7.391578947
11-03-2016,21.1,34.3,27.3,0
12-03-2016,22.5,35.2,28.2,0
13-03-2016,22.7,35.4,27.9,2.347435897
14-03-2016,24.4,34.3,28.4,2.347435897
15-03-2016,25.9,34.4,26.3,0
16-03-2016,21.6,33.6,27.3,12.7
17-03-2016,22.9,34.2,27.8,6.6
18-03-2016,23.9,34,28.6,0
19-03-2016,23.3,35.2,29.1,2.347435897
20-03-2016,23.5,35.4,28.8,2.347435897
21-03-2016,24.7,36,29.3,2.347435897
22-03-2016,24.2,35.7,29.6,2.347435897
23-03-2016,21.82333333,33.32666667,29.2,2.347435897
24-03-2016,24.4,35.8,29.1,2.347435897
25-03-2016,22.8,35.8,27.9,2.347435897
26-03-2016,21.2,35,27.7,2.347435897
27-03-2016,20.7,35.1,27.8,2.347435897
28-03-2016,21.2,36,27.7,2.347435897
29-03-2016,21.2,35.4,28.3,2.347435897
30-03-2016,22.6,34.4,28.1,2.347435897
31-03-2016,23,35,28,2.347435897
01-04-2016,23.2,34.8,28.4,0
02-04-2016,23.5,35.3,28.5,0
03-04-2016,23.8,35.5,28.7,2.347435897
04-04-2016,23.8,36,29.2,5.995652174
05-04-2016,23.3,36.5,28.8,6.544052863
06-04-2016,23.2,36.7,29.2,4.276422764
07-04-2016,24.3,35.4,29.1,7.306037736
08-04-2016,23.1,36.3,28.8,5.1
09-04-2016,24.5,35.3,28.7,0
10-04-2016,23.8,34.2,28.8,7.391578947
11-04-2016,24,35.1,29.4,0
12-04-2016,24.4,36.4,30.2,0
13-04-2016,25.1,37.2,30.5,5.995652174
14-04-2016,25.4,37,31.3,5.995652174
15-04-2016,25.8,37.4,30.7,5.995652174
16-04-2016,25.2,37.4,30.4,5.995652174
17-04-2016,24.3,35.8,30.4,5.995652174
18-04-2016,24.8,37.8,29.6,5.995652174
19-04-2016,24.6,36.6,29.9,5.995652174
20-04-2016,24.8,36.8,30.5,5.995652174
21-04-2016,24.3,37,30.4,5.995652174
22-04-2016,24.4,37.4,29.7,5.995652174
23-04-2016,25.4,37.4,30.6,0
24-04-2016,23.6,38,31.5,5.995652174
25-04-2016,24.4,39.2,27.5,5.995652174
26-04-2016,22.8,37.1,29.1,0.3
27-04-2016,23.4,36,29.7,0
28-04-2016,24.5,36.2,29.6,5.995652174
29-04-2016,24.5,36.7,29.8,5.995652174
30-04-2016,24.4,37,30.3,5.995652174
01-05-2016,24.4,36.6,30.6,0
02-05-2016,24.7,37.3,29.3,0
03-05-2016,24.5,36.6,29.9,0
04-05-2016,25.5,36.2,29.6,5.995652174
05-05-2016,21.9,35.6,27,6.544052863
06-05-2016,21.6,35.5,25.1,1.5
07-05-2016,21,34.6,27.2,31
08-05-2016,22.9,33.7,25.7,0
09-05-2016,21,34,27.4,4.8
10-05-2016,23.4,34,27.6,0
11-05-2016,22.7,34,27.8,0
12-05-2016,22.9,33.4,26.8,0
13-05-2016,22.3,34.6,28.4,6.544052863
14-05-2016,23.5,34.6,28.9,0
15-05-2016,24.6,35.1,28.8,0
16-05-2016,23.8,34.5,27,0
17-05-2016,23.9,30.6,26.2,6.544052863
18-05-2016,21.17333333,28.3,23.7,0
19-05-2016,19.3,30,24.6,30.2
20-05-2016,19.6,30,25.3,34.3
21-05-2016,21.2,33,26.1,0
22-05-2016,21.9,33,27.6,6.544052863
23-05-2016,22.2,33.3,27.9,6.544052863
24-05-2016,22.7,34.1,28.1,6.544052863
25-05-2016,22.8,34,27.6,0
26-05-2016,22.2,33.2,27.9,6.544052863
27-05-2016,24.9,33.8,26.5,6.544052863
28-05-2016,22.9,32.6,25.7,6.6
29-05-2016,19.9,33.2,23.9,14.5
30-05-2016,21.7,31.6,25.7,0
31-05-2016,22.2,31.2,25.3,0.8
01-06-2016,21.6,32.8,25.4,1.8
02-06-2016,21,33.3,24.5,0
03-06-2016,22.9,31.4,25.5,2.347435897
04-06-2016,20.6,31.7,24.7,4.6
05-06-2016,21.7,30.4,24.1,0
06-06-2016,21.7,30.8,25.4,7.1
07-06-2016,21.6,31.4,25.7,47.8
08-06-2016,22,30.9,24.5,0
09-06-2016,21.4,30.4,24.6,5.1
10-06-2016,21.7,30.2,23.8,0
11-06-2016,21,29.7,24.3,0.8
12-06-2016,20.8,29.6,24.1,0.5
13-06-2016,20.3,29.6,22.5,1
14-06-2016,20.1,29.2,23.5,15.7
15-06-2016,20.8,29.2,23.7,1
16-06-2016,20.2,29.9,23.7,14
17-06-2016,20.9,29.4,24.3,11.7
18-06-2016,21,28.8,24.4,0
19-06-2016,20.8,28.2,23.7,1.3
20-06-2016,20,29.9,23.3,1.3
21-06-2016,20.4,28.5,22.7,3.3
22-06-2016,20,27.8,22.5,0.3
23-06-2016,19.8,27.6,21.6,24.9
24-06-2016,19.4,27.8,22,2.3
25-06-2016,19.3,27.5,21.2,8.9
26-06-2016,19.7,28.8,23.3,3
27-06-2016,20.8,28.2,22.5,0
28-06-2016,20.6,27.2,22.6,8.6
29-06-2016,20.3,26.3,21.3,4.6
30-06-2016,20.3,24.8,22.6,4.3
01-07-2016,20.2,29,23.3,0
02-07-2016,19.9,28.2,23.8,0.8
03-07-2016,20.2,28.8,23.6,0
04-07-2016,20.6,27.6,23.3,5.995652174
05-07-2016,20.8,28,23.3,0.3
06-07-2016,20.8,27.2,22.9,0
07-07-2016,20.3,27.6,23.6,7.1
08-07-2016,20.6,27.4,22.7,0
09-07-2016,20.2,26.4,22.1,0
10-07-2016,20.1,27.8,22.8,1.5
11-07-2016,20.4,27.2,23.1,0
12-07-2016,20.5,27.6,23,0
13-07-2016,20.1,28.1,23.8,0
14-07-2016,19.6,30.2,25,7.306037736
15-07-2016,19.77666667,30.7,24.8,0
16-07-2016,20.6,29.8,24.6,2.5
17-07-2016,20.5,30.1,23.6,11.2
18-07-2016,21,28.1,23.7,0.3
19-07-2016,20,28.3,22.9,0
20-07-2016,20.1,28.4,22.5,3.3
21-07-2016,19.6,27.7,21.9,23.1
22-07-2016,19.5,27.2,21.8,7.9
23-07-2016,19.6,27,22.2,0.5
24-07-2016,20.4,27.5,23.4,0.5
25-07-2016,20.4,30,23.9,0
26-07-2016,20.1,30.3,23.3,32.5
27-07-2016,20.7,29.1,24.1,24.9
28-07-2016,19.4,29.4,22.9,38.1
29-07-2016,19.8,27.6,21.1,41.9
30-07-2016,20.1,25.8,21.2,1.5
31-07-2016,19.4,26.8,22.4,10.4
01-08-2016,19.8,27,22.2,0
02-08-2016,19.3,28.5,22.8,0
03-08-2016,19.1,27.6,22.1,2.347435897
04-08-2016,19.4,25.6,22.4,0
05-08-2016,19.7,28.8,23.1,6.544052863
06-08-2016,19.6,28.1,23.2,0
07-08-2016,20,28.3,23.3,7.306037736
08-08-2016,20,28.2,23.5,0
09-08-2016,20.5,27.8,23.8,0
10-08-2016,20.2,29.3,23.9,0
11-08-2016,19.7,29.5,24.1,0
12-08-2016,20.8,29.4,23.4,0
13-08-2016,20.6,29,24,0.8
14-08-2016,20,28.2,22.9,0
15-08-2016,19.5,28.8,23.5,4.3
16-08-2016,20.2,29.2,22.8,1.5
17-08-2016,19.9,27.9,22.9,7.6
18-08-2016,20.1,28.2,23.8,0.3
19-08-2016,20.3,29,23.9,0.3
20-08-2016,20.4,30.2,24.5,0
21-08-2016,20.4,30.1,24.3,1.8
22-08-2016,21.3,30.6,24.3,4.3
23-08-2016,20.9,30,24.3,6.6
24-08-2016,20.8,30.6,24.6,0.8
25-08-2016,21,29.3,23.1,0
26-08-2016,19.9,28.6,23.8,15.2
27-08-2016,21.2,28.7,23.2,0.3
28-08-2016,20.8,28.1,23.2,0
29-08-2016,20.9,27.4,23.4,0
30-08-2016,21,27.3,23.3,0.5
31-08-2016,20.3,27.2,22.4,33.5
01-09-2016,20,26.2,23.2,2.8
02-09-2016,20.2,26.6,22.6,0
03-09-2016,20.4,28,23.7,0
04-09-2016,20.2,28,22.4,5.995652174
05-09-2016,19.3,26.8,22.6,3.3
06-09-2016,18.8,26.9,22,0
07-09-2016,18.8,28.2,23.1,0
08-09-2016,19.3,28.6,23.9,5.507258065
09-09-2016,20.4,29.4,24.3,7.452863436
10-09-2016,20,28.8,24.4,1.5
11-09-2016,20,29.7,23.2,10.4
12-09-2016,20.5,27.6,22.8,1
13-09-2016,20.5,27.5,23.5,0
14-09-2016,20.4,27.8,23.8,7.452863436
15-09-2016,20.5,28.6,22.9,0.8
16-09-2016,20.3,28.5,23.1,12.7
17-09-2016,20.2,27.7,23.2,0
18-09-2016,18.8,29.3,23.8,7.452863436
19-09-2016,19.8,29.9,24.4,7.452863436
20-09-2016,19.7,30.6,23.2,7.452863436
21-09-2016,20.4,27.4,22.7,0.3
22-09-2016,19.7,28.3,23.3,0.5
23-09-2016,19.8,28.5,22.2,0
24-09-2016,19.6,25.2,21.7,4.1
25-09-2016,19.8,25.8,22.6,0.3
26-09-2016,20.5,28.9,24.2,0
27-09-2016,20.9,28.6,24.3,7.452863436
28-09-2016,21.6,29.3,24.2,3.8
29-09-2016,21.4,29.4,24.4,0
30-09-2016,20.5,29.4,24.5,0.8
01-10-2016,19.6,29.7,23.2,0
02-10-2016,18.8,29.2,23.5,0
03-10-2016,20.3,30.8,25.3,2.347435897
04-10-2016,20.5,32,25.2,5.995652174
05-10-2016,18,30.7,25.1,6.544052863
06-10-2016,20.4,30.8,25.6,4.276422764
07-10-2016,19.7,31.6,24.6,7.306037736
08-10-2016,19.8,30.6,24.6,5.507258065
09-10-2016,19.6,31.3,23.9,7.452863436
10-10-2016,19.5,30.4,24,1.3
11-10-2016,20,30.8,24.1,0
12-10-2016,20.3,31.8,24.2,7.9
13-10-2016,20.1,29.3,23.6,2.5
14-10-2016,21,29.4,24.8,0
15-10-2016,19.4,30.6,23.9,7.391578947
16-10-2016,18.6,30.1,24.5,7.391578947
17-10-2016,18.4,31.2,24.4,7.391578947
18-10-2016,18.6,31,24.5,7.391578947
19-10-2016,18.7,31.2,24.9,7.391578947
20-10-2016,19.1,31.1,24.5,7.391578947
21-10-2016,19.1,31.2,24.8,7.391578947
22-10-2016,19.5,31.2,24,7.391578947
23-10-2016,18.6,31.2,22.9,7.391578947
24-10-2016,17.7,29.8,24.6,7.391578947
25-10-2016,19.8,31.3,24.8,7.391578947
26-10-2016,18.4,31,24.2,7.391578947
27-10-2016,19.4,30.8,24.7,7.391578947
28-10-2016,18.6,31,25.2,7.391578947
29-10-2016,18.7,31.6,25.6,7.391578947
30-10-2016,21,32,25,7.391578947
31-10-2016,20.1,30.7,24.5,0
01-11-2016,20.8,30.6,23.7,0
02-11-2016,20.1,29.1,24.1,1.5
03-11-2016,20.9,30.7,25.2,0
04-11-2016,20,31.6,24.8,5.995652174
05-11-2016,19.1,31.6,24.8,6.544052863
06-11-2016,18.1,31.2,24.6,4.276422764
07-11-2016,18.7,31.5,23.9,7.306037736
08-11-2016,18.8,30.6,23.3,5.507258065
