Date,tempmax,tempmin,temp,humidity, prcp,Minimum,Maximum,Average
17-04-2021,33.9,22.8,27.7,59.3,0,12,16,14
18-04-2021,33.9,23.1,28.2,57.8,0,15,20,17.5
19-04-2021,34,22.9,28.5,57,0.5,10,15,12.5
20-04-2021,34,23.1,27.4,60.7,1.3,10,15,12.5
21-04-2021,33.9,22.9,27.3,64.9,0.596,15,20,17.5
22-04-2021,32.8,21.4,26.3,67.7,49.324,10,15,12.5
23-04-2021,32.9,20.9,25.2,72.7,55.196,14,18,16
24-04-2021,31.9,20,24.7,76.9,11,10,15,12.5
25-04-2021,32,21,26.7,65.7,0.013,15,20,17.5
26-04-2021,33.9,23,27.8,56.9,0,10,15,12.5
27-04-2021,33,22,27.3,55.2,0,10,15,12.5
28-04-2021,33.4,21,27.7,53.5,0,15,20,17.5
29-04-2021,34,23,28.2,55.1,0.004,30,40,35
30-04-2021,32.9,20,27.1,57.8,1,20,25,22.5
01-05-2021,33,22,27.1,59.3,1.8,20,25,22.5
02-05-2021,32.7,22,27.1,62.1,0,25,30,27.5
03-05-2021,32.9,23,27.5,64.4,0.4,15,20,17.5
04-05-2021,31.9,23,26.6,68.6,0.795,10,15,12.5
05-05-2021,33,23,27.6,63,0,10,15,12.5
06-05-2021,33,23,27.7,62.4,0,10,15,12.5
07-05-2021,32.9,23,27.5,61.6,1.7,15,20,17.5
08-05-2021,32.9,22,27.2,65.8,0,10,15,12.5
09-05-2021,33.9,23,28.1,60.9,0,10,15,12.5
10-05-2021,32.9,23,27.4,68.3,1.987,10,15,12.5
11-05-2021,33.2,23,27.4,68.1,0,10,15,12.5
12-05-2021,31.9,21,25.8,79.2,32,30,35,32.5
13-05-2021,31.9,21,25.7,77.4,24,35,40,37.5
14-05-2021,32.9,21,26.5,71.4,5.057,16.15384615,21.15384615,18.65384615
15-05-2021,26.9,22,24.2,77,1.1,16.15384615,21.15384615,18.65384615
16-05-2021,28,21,24.2,79.7,0,16.15384615,21.15384615,18.65384615
17-05-2021,31.7,21,25.6,72.2,0.1,16.15384615,21.15384615,18.65384615
18-05-2021,31.9,21.9,25.5,75.8,0.006,16.15384615,21.15384615,18.65384615
19-05-2021,33.9,21.8,26.6,69.9,93.9,16.15384615,21.15384615,18.65384615
20-05-2021,30.9,22.4,25.3,78.3,0.994,16.15384615,21.15384615,18.65384615
21-05-2021,28,21.3,23.8,88.2,25.145,16.15384615,21.15384615,18.65384615
22-05-2021,30,21.2,24.9,79.5,6.994,16.15384615,21.15384615,18.65384615
23-05-2021,31,21,25.7,73.4,1.4,16.15384615,21.15384615,18.65384615
24-05-2021,31.9,21,26,69.1,0.2,16.15384615,21.15384615,18.65384615
25-05-2021,30,21,24.6,80.8,31,16.15384615,21.15384615,18.65384615
26-05-2021,30.9,20.9,25,75.5,2,16.15384615,21.15384615,18.65384615
27-05-2021,31.9,20,25.6,66.7,0,16.15384615,21.15384615,18.65384615
28-05-2021,31,20,25.7,64.5,0,16.15384615,21.15384615,18.65384615
29-05-2021,32,21,26,69,0.3,16.15384615,21.15384615,18.65384615
30-05-2021,32,21,26.2,67.4,1.1,16.15384615,21.15384615,18.65384615
31-05-2021,32,21.8,26.5,65.6,0,16.15384615,21.15384615,18.65384615
01-06-2021,31.9,21,26.1,69.8,0.2,15,20,17.5
02-06-2021,32.6,22,25.7,75.2,0.3,10,15,12.5
03-06-2021,30.9,21,25.1,80.7,49.798,15,20,17.5
04-06-2021,31,21,23.9,88.2,12.208,15,20,17.5
05-06-2021,29.9,21,23.9,85.8,5,25,30,27.5
06-06-2021,29.9,20.8,25,77,0.403,35,40,37.5
07-06-2021,30.9,22,26.2,68.2,0.3,25,30,27.5
08-06-2021,30.1,22,26,63.7,0,30,35,32.5
09-06-2021,29.9,20,24.5,72.8,3.032,25,30,27.5
10-06-2021,29.9,20,24.4,75.3,0,25,30,27.5
11-06-2021,29,21,24.6,69.7,0,25,30,27.5
12-06-2021,28.9,21,23.8,79.5,3.019,25,30,27.5
13-06-2021,28.8,20,23.3,80.9,0.013,20,25,22.5
14-06-2021,27,20,23,83.5,3.025,25,30,27.5
15-06-2021,27,20,23.2,85.7,0.401,25,30,27.5
16-06-2021,28,21,23.6,84.7,3.994,25,30,27.5
17-06-2021,28.8,21,23.9,80.7,0.994,20,25,22.5
18-06-2021,28,20,23.8,79.1,0,22,25,23.5
19-06-2021,28.9,21,24,74.9,0,15,20,17.5
20-06-2021,29.9,20,24.5,73.2,0,15,20,17.5
21-06-2021,30,20,24.6,74.4,0,15,20,17.5
22-06-2021,28,21,24.7,72.1,0.1,15,20,17.5
23-06-2021,29.9,21,25.5,70.5,0.813,15,20,17.5
24-06-2021,29.9,21.4,25.2,70,1.2,15,20,17.5
25-06-2021,30,20.7,25,66.3,0,15,20,17.5
26-06-2021,27.9,20,23.3,79.5,1.019,25,30,27.5
27-06-2021,25.8,20,22.8,85.9,0.404,25,30,27.5
28-06-2021,28,20,23.8,77.8,0.5,25,30,27.5
29-06-2021,31.6,20,25.8,69.4,0.013,20,25,22.5
30-06-2021,32,22,27.2,66.3,0.006,20,25,22.5
01-07-2021,29.9,23.3,26,76.1,3.107,15,20,17.5
02-07-2021,30.9,22.4,26.3,70.7,1.5,10,15,12.5
03-07-2021,30.9,22,26,67.1,3.4,10,15,12.5
04-07-2021,29.9,20.9,25.1,75,40.88,10,15,12.5
05-07-2021,29.9,20.3,24.8,77.7,4.026,15,20,17.5
06-07-2021,29.9,20.7,25.4,78.4,0.997,15,20,17.5
07-07-2021,28.9,22,25.2,80,0.026,15,20,17.5
08-07-2021,29.9,21,25.6,76.9,3.9,15,20,17.5
09-07-2021,29,22,24.7,78.7,0.238,12,18,15
10-07-2021,27,21.3,23.6,82.3,0.497,12,18,15
11-07-2021,27.9,20,23.3,79.7,0,10,15,12.5
12-07-2021,27.9,20.9,23.6,78,0,18.3,23.66666667,20.98333333
13-07-2021,25.9,20.8,22.7,86.9,4.994,10,15,12.5
14-07-2021,26,20.9,22.3,92.5,5.057,10,15,12.5
15-07-2021,25.9,20,22.1,92.8,11.828,10,15,12.5
16-07-2021,27.9,21,23.1,87.8,0.4,10,15,12.5
17-07-2021,28.9,21,23.7,83.7,1.055,12,18,15
18-07-2021,25,20.1,22.1,94.1,17.936,13,18,15.5
19-07-2021,28,20.7,23.3,87.1,6.007,12,18,15
20-07-2021,28.9,20,23.6,82.7,0.3,12,18,15
21-07-2021,24.1,20,22.2,92.5,3,15,20,17.5
22-07-2021,25.9,20.1,22.1,91,2.985,15,20,17.5
23-07-2021,25,20,22.2,91.8,0.199,15,20,17.5
24-07-2021,29,20,23.1,89.1,23.956,18,22,20
25-07-2021,28.9,20.9,23.5,86.3,58.925,25,30,27.5
26-07-2021,28.9,20.9,24.1,82.8,3.8,28,35,31.5
27-07-2021,28.9,20,24.1,78.8,0.1,35,40,37.5
28-07-2021,29.9,20,24,77.1,0,40,50,45
29-07-2021,28,20,23.7,77.2,0,40,45,42.5
30-07-2021,28.9,19.9,23.9,77.2,0,45,50,47.5
31-07-2021,28.9,20,24,78.3,0,45,50,47.5
01-08-2021,28.8,20,23.9,78,0,40,45,42.5
02-08-2021,28.9,19.9,23.7,75.6,0,40,45,42.5
03-08-2021,28.9,20,24,77.8,0.795,45,50,47.5
04-08-2021,28,21,23.8,79.2,0.6,40,45,42.5
05-08-2021,28,20.4,23.4,86.3,5.006,40,45,42.5
06-08-2021,29.9,20.9,24.1,82.8,4.114,40,45,42.5
07-08-2021,30.9,21,24.5,81.8,0.994,35,40,37.5
08-08-2021,30.9,21,25.3,77,0.7,35,40,37.5
09-08-2021,30.9,21.9,25.9,75.8,0.599,34,40,37
10-08-2021,28.9,21,24.2,83.2,7.7,30,35,32.5
11-08-2021,28.9,21,24.5,78.3,0.397,28,33,30.5
12-08-2021,27.9,21,23.3,84.9,0.801,25,30,27.5
13-08-2021,26.9,20.1,23.8,81.7,3.18,25,30,27.5
14-08-2021,28,20.9,23.9,78.6,0.7,25,30,27.5
15-08-2021,27.9,20,23.4,80.7,0.001,25,30,27.5
16-08-2021,26.9,21,23.4,82.1,11.949,25,30,27.5
17-08-2021,27,20,23.4,83.5,0.1,35,40,37.5
18-08-2021,28.9,21,24,80.8,0.199,45,50,47.5
19-08-2021,28.9,20,23.6,82.1,7.051,55,60,57.5
20-08-2021,28.9,20,24.2,79.6,6.8,65,70,67.5
21-08-2021,26.9,20.8,23,86.4,3.296,60,65,62.5
22-08-2021,28.9,19.6,22.9,87,3.026,60,65,62.5
23-08-2021,29.9,20,23.9,83,3.988,60,65,62.5
24-08-2021,29,20,24.5,79.9,2.2,50,60,55
25-08-2021,29.8,21,24.4,81.4,0.994,50,60,55
26-08-2021,29.9,20,24.4,80,20.918,40,50,45
27-08-2021,28.7,20.9,23.4,89.1,13.956,50,55,52.5
28-08-2021,26.9,20.4,23.1,88.4,0.001,75,80,77.5
29-08-2021,26,19.9,22.1,88.9,5.981,75,80,77.5
30-08-2021,27,20,22.5,84.1,0.609,70,75,72.5
31-08-2021,28.9,20,23.8,78.2,0.2,65,70,67.5
01-09-2021,29.9,20.9,24.4,77.6,3.006,45,50,47.5
02-09-2021,27.9,20.8,23.4,84.6,37.988,50,55,52.5
03-09-2021,26.8,20,22.8,88.6,6.1,50,60,55
04-09-2021,26.9,20,22.6,89.6,1.007,50,60,55
05-09-2021,27.9,20,22.8,89,7.987,50,60,55
06-09-2021,27,20,22.6,87.7,0.281,50,60,55
07-09-2021,26,20,22.4,86.6,0.4,45,50,47.5
08-09-2021,27.9,20,23.5,84.7,0.503,45,50,47.5
09-09-2021,29.9,20,24.3,78.4,0.5,40,45,42.5
10-09-2021,28.9,20,24.4,77.1,0,40,45,42.5
11-09-2021,28.9,20,24,82.6,0.5,40,45,42.5
12-09-2021,28.9,21,24,84.5,0.099,50,55,52.5
13-09-2021,28,21,24,82.2,0.002,50,60,55
14-09-2021,28.9,21.1,24.5,80.5,0,70,75,72.5
15-09-2021,28.9,21,24.3,77.9,3.975,75,80,77.5
16-09-2021,30,21,24.8,76.4,0,75,80,77.5
17-09-2021,30.9,21,25.8,70.3,0.994,90,100,95
18-09-2021,30.9,21,26,67,0,95,100,97.5
19-09-2021,30.9,22.7,26.3,69.5,11.949,80,85,82.5
20-09-2021,29.9,20,23.4,89.9,62.811,85,90,87.5
21-09-2021,29,20.8,23.5,85.4,13.916,80,85,82.5
22-09-2021,29.9,21,24.2,81.1,0.001,80,90,85
23-09-2021,27.8,20,23.7,79.3,4.9,80,85,82.5
24-09-2021,27.9,21,24.3,77,0.298,80,85,82.5
25-09-2021,29,21,24.6,80.8,7.374,85,90,87.5
26-09-2021,27.9,20.7,23.3,85.8,5.025,75,80,77.5
27-09-2021,27.9,20.4,23.2,82.6,10.354,65,70,67.5
28-09-2021,26.2,20,22.6,83.5,8.944,75,85,80
29-09-2021,29.9,19,23.9,77,1.2,90,95,92.5
30-09-2021,28.9,20,24.2,78.6,1.9,70,75,72.5
01-10-2021,29.8,21,24.5,83,0.895,60,65,62.5
02-10-2021,29,21,23.8,85.3,0.004,45,50,47.5
03-10-2021,28.9,20.8,24.1,85.5,62.975,45,50,47.5
04-10-2021,29.9,20.9,24.7,80.5,4.8,45,50,47.5
05-10-2021,27.9,21,23.8,83.3,0.6,35,40,37.5
06-10-2021,26.9,20,22.7,90.6,24.394,35,40,37.5
07-10-2021,29.9,21,25.1,78.8,0.8,35,40,37.5
08-10-2021,27.8,21,23.4,89.3,13.925,35,40,37.5
09-10-2021,24.8,21,22.4,92.8,13.914,40,45,42.5
10-10-2021,28,21,23.1,88.9,12.987,40,45,42.5
11-10-2021,27.9,20.9,23.2,89.7,28.917,45,50,47.5
12-10-2021,27.9,20,22.4,91.1,18.95,65,70,67.5
13-10-2021,27.8,19.9,22.9,87.3,24.968,75,80,77.5
14-10-2021,27.9,20.8,24.2,83.2,6.3,60,70,65
15-10-2021,28.9,21,23.8,87.7,54.265,55,60,57.5
16-10-2021,29.9,21.2,24.4,85.7,5.965,65,70,67.5
17-10-2021,26,20,22.9,90.2,0.596,60,70,65
18-10-2021,28,20,23.2,87.9,14.905,60,65,62.5
19-10-2021,28.9,20.7,24.4,80.2,0.12,55,60,57.5
20-10-2021,28.9,21.9,24.8,77.8,0.2,60,65,62.5
21-10-2021,29,20,24.7,79.6,7.1,70,80,75
22-10-2021,30,20,24.9,79.3,16.197,75,85,80
23-10-2021,29.9,20,24.2,82.5,0.222,70,80,75
24-10-2021,29.9,19.4,24.2,78.8,41.981,75,85,80
25-10-2021,28.9,21,24.1,77.3,0.5,100,115,107.5
26-10-2021,27.9,20,23.5,77.7,0.5,90,100,95
27-10-2021,26.9,19,23,76.8,0.3,70,80,75
28-10-2021,27.3,18,22.7,75.3,0,60,65,62.5
29-10-2021,25.8,19.9,22.5,87.5,0.8,45,55,50
30-10-2021,28.9,20,23.5,85,0.299,45,50,47.5
31-10-2021,26.8,20,23,86,0.218,50,55,52.5
01-11-2021,26.8,20.9,22.8,88.3,1.994,55,60,57.5
02-11-2021,26.8,20,22.2,87.8,5.4,45,55,50
03-11-2021,25.9,20,22.2,87,1.2,42,50,46
04-11-2021,28.9,20,23.1,83.9,46.867,55,62,58.5
05-11-2021,24.1,20,21.7,91.6,20.938,50,55,52.5
06-11-2021,27.9,20,23.1,81,1.6,42,50,46
07-11-2021,23.9,19.7,21.6,87.6,0.2,40,45,42.5
08-11-2021,23.9,19.9,20.9,93.5,0.202,35,40,37.5
09-11-2021,27.8,18,21.5,78.2,1.1,38,45,41.5
10-11-2021,23.9,19,21.1,78.5,1.7,35,42,38.5
11-11-2021,20,17.4,18.8,95.1,18.774,40,45,42.5
12-11-2021,21.1,18,19.9,97.8,5.019,42,50,46
13-11-2021,24.9,20,21.8,91.6,8.943,40,45,42.5
14-11-2021,25.9,20.9,22.6,91.4,5.571,35,40,37.5
15-11-2021,26.1,20,22.6,89.6,51.722,35,40,37.5
16-11-2021,26.9,20.7,22.7,90.2,2.284,40,50,45
17-11-2021,26.9,19,22.5,87.5,5.564,45,50,47.5
18-11-2021,22,20.2,21,96.8,62.741,50,60,55
19-11-2021,22.1,20,21,97,13.378,50,55,52.5
20-11-2021,24,20.7,21.9,92.6,0.597,40,45,42.5
21-11-2021,27.9,20,22.7,86.3,3.975,35,40,37.5
22-11-2021,26,20,23.1,85.3,1.1,30,40,35
23-11-2021,28.9,20,23.8,81.3,0.3,40,45,42.5
24-11-2021,26.9,20.1,23.2,83.1,10.931,40,45,42.5
25-11-2021,28.9,19,22.8,79.5,1.5,40,50,45
26-11-2021,26.9,19,22.3,82.2,1.9,40,50,45
27-11-2021,23,19,21,88.1,0.001,45,55,50
28-11-2021,22.3,19,20.8,93.3,2.5,45,52,48.5
29-11-2021,22.9,19,20.8,93.2,0.199,35,40,37.5
30-11-2021,26.9,19.4,22.5,85.2,0.002,40,45,42.5
01-12-2021,24.9,19,21.5,89.2,0,45,55,50
02-12-2021,25.9,19,22,86.9,0,48,55,51.5
03-12-2021,27.3,20,22.7,85.4,0,50,55,52.5
04-12-2021,27.1,20,23.4,80.7,0.2,45,55,50
05-12-2021,26.9,19.9,22.9,83.5,1.007,45,55,50
06-12-2021,27,19,23,81.4,0.4,45,50,47.5
07-12-2021,27.9,19,23,77.3,0.2,45,55,50
08-12-2021,27.9,18,22.7,74.9,0,45,55,50
09-12-2021,25.6,20,22.4,85.3,0.397,50,55,52.5
10-12-2021,27.9,19,22.8,75.2,0.2,55,65,60
11-12-2021,25.9,19,22,83.7,0.996,45,52,48.5
12-12-2021,26,18,21.5,86.6,0.299,50,55,52.5
13-12-2021,24,18,20.8,89,2.982,40,50,45
14-12-2021,24.8,18,21,86.4,0.205,35,45,40
15-12-2021,23.9,19,20.9,86.2,0,35,45,40
16-12-2021,26.3,17,21.3,75.8,0,35,40,37.5
17-12-2021,27.9,16,21.3,72.4,0,30,40,35
18-12-2021,26,15.9,20.8,75,0,30,40,35
19-12-2021,26,15,20.1,69.2,0,40,50,45
20-12-2021,26.1,14,19.8,71.1,0,40,50,45
21-12-2021,26,14,19.5,75.4,0,35,45,40
22-12-2021,27.3,14,20.4,69,0,40,50,45
23-12-2021,27.3,15,20.2,69.9,0,35,45,40
24-12-2021,27.2,14.1,20.7,62.9,0,45,55,50
25-12-2021,29,14,21.3,61.6,0,40,50,45
26-12-2021,29.1,15,21.9,64.6,0,45,55,50
27-12-2021,28.9,15,20.8,71.5,0,45,55,50
28-12-2021,26.9,15.9,20.9,74.7,0,50,55,52.5
29-12-2021,26,15,20.6,75,0,45,50,47.5
30-12-2021,25.1,16.9,20.8,77.5,0.6,45,50,47.5
31-12-2021,23.1,18,20.4,85.9,3.006,40,45,42.5
01-01-2022,26,18,21.4,82.8,3.006,40,45,42.5
02-01-2022,26.9,17.9,21.7,75.2,0,30,40,35
03-01-2022,26.6,16,21.1,74.5,0,35,40,37.5
04-01-2022,26.9,17,20.8,73.1,0,30,40,35
05-01-2022,27.3,16,20.8,71.5,0,30,35,32.5
06-01-2022,27,17,21.5,75.5,0,35,45,40
07-01-2022,27.9,18,21.6,75,0,30,40,35
08-01-2022,26.3,18,21.7,76.7,0,25,35,30
09-01-2022,27.1,17.9,22.1,75.1,0,15,25,20
10-01-2022,27,17,21.7,73.5,0,10,15,12.5
11-01-2022,28.9,17.5,22.4,71.2,0,12,18,15
12-01-2022,28.6,18.5,22.9,73.2,0.3,15,25,20
13-01-2022,27.9,18.5,22.4,69.8,0.2,15,25,20
14-01-2022,28,17,22.1,63.6,0,15,20,17.5
15-01-2022,28.9,17,23,63.4,0,15,20,17.5
16-01-2022,27.6,18,22.3,74.3,0.3,20,30,25
17-01-2022,27,18,21.8,73.2,0,15,20,17.5
18-01-2022,26.9,15,21,72.5,0,15,20,17.5
19-01-2022,27.1,16,21.5,66.2,0,12,18,15
20-01-2022,29.9,14.5,21.8,60.2,0,12,18,15
21-01-2022,31.3,15,22.7,56.1,0,10,20,15
22-01-2022,30.9,16,22.5,56.5,0,10,20,15
23-01-2022,30.3,16,22.8,50.7,0,10,20,15
24-01-2022,28.9,15.5,22,53.1,0,15,20,17.5
25-01-2022,28,16,22,62.6,0,14,18,16
26-01-2022,28,17.5,22.4,68.1,0.8,18,22,20
27-01-2022,26,19.9,22.2,75.3,0.6,20,25,22.5
28-01-2022,25.9,18,21.3,75.1,0.3,20,25,22.5
29-01-2022,26.9,16.5,21.6,73.6,0,12,20,16
30-01-2022,29.3,16,23.2,72.5,0,15,20,17.5
31-01-2022,29.9,20,24.2,69.6,0,15,20,17.5
01-02-2022,29.9,19,23.8,69.8,0,15,20,17.5
02-02-2022,30,17,23.7,65.6,0,12,20,16
03-02-2022,28,18,22.8,72.3,0,15,20,17.5
04-02-2022,30.9,17,23.9,53.7,0,13.42307692,19.07692308,16.25
05-02-2022,30.8,16.5,23.2,64.7,0,13.42307692,19.07692308,16.25
06-02-2022,28,19,23.1,70.5,0,15,20,17.5
07-02-2022,28.9,18,23,70.8,0.1,15,20,17.5
08-02-2022,29.9,17,22.6,68.4,0,15,20,17.5
09-02-2022,28.9,16,22,68,0,12,20,16
10-02-2022,30,15.9,22.2,58.2,0,15,20,17.5
11-02-2022,29.3,14,22.3,48.1,0,15,25,20
12-02-2022,29,16,22.6,60.3,0,12,16,14
13-02-2022,28.2,17,22.5,66.6,0,12,20,16
14-02-2022,28.1,16,22.5,61.6,0,15,20,17.5
15-02-2022,28.9,17.9,22.8,65.7,0,15,20,17.5
16-02-2022,28.9,17,22.3,63.2,0,15,20,17.5
17-02-2022,30,16.9,23.2,57.7,0,15,20,17.5
18-02-2022,29.3,15.9,22.4,62.6,0,15,20,17.5
19-02-2022,29.8,15.9,22.5,62.9,0,10,15,12.5
20-02-2022,32,16.9,24.1,52.2,0,8,15,11.5
21-02-2022,32.9,16,24.6,52.5,0,8,15,11.5
22-02-2022,31,19,24.9,57.6,0,10,15,12.5
23-02-2022,30.3,17.9,23.5,61.3,0,10,15,12.5
24-02-2022,29.3,16,22.5,56,0,15,20,17.5
25-02-2022,31.1,15,23.1,48.8,0,15,20,17.5
26-02-2022,30.1,16,23.1,54.5,0,15,20,17.5
27-02-2022,30,16.9,23.3,58.5,0,15,20,17.5
28-02-2022,30.6,16,23.7,47.9,0,15,20,17.5
01-03-2022,32,17,24.4,51.5,0,8,12,10
02-03-2022,30.3,16.5,23.4,33,0,10,15,12.5
03-03-2022,30.8,15,22.9,41,0,10,15,12.5
04-03-2022,31.6,17,24.1,39.5,0,24.16666667,30.23333333,27.2
05-03-2022,30.9,17,24,53.3,0,12,15,13.5
06-03-2022,30,17,23.4,59.9,0,15,20,17.5
07-03-2022,26.3,17,22,66.4,0.3,15,20,17.5
08-03-2022,30.9,17,24.1,59.9,0,10,15,12.5
09-03-2022,32.8,18,25.3,49.8,0,10,15,12.5
10-03-2022,32.8,18,25.5,43.6,0,20,25,22.5
11-03-2022,32.8,17.9,25.5,37.8,0,20,25,22.5
12-03-2022,33,17.9,25.5,39.1,0,20,25,22.5
13-03-2022,32.8,18.9,25.6,41.1,0,15,20,17.5
14-03-2022,32.9,18.5,26.1,46.9,0,20,25,22.5
15-03-2022,33.3,19.5,26.1,45.5,0,25,30,27.5
16-03-2022,34.1,19.5,26.3,47.1,0,25,30,27.5
17-03-2022,34.1,18.9,26.6,40.7,0,15,20,17.5
18-03-2022,34,19,26.8,47.3,0,15,20,17.5
19-03-2022,33.3,21,26,57.2,0,25,30,27.5
20-03-2022,31,21.5,25.1,64.9,5.962,20,25,22.5
21-03-2022,32.9,21,25,71.6,7.993,20,25,22.5
22-03-2022,32,21.9,25.9,67.6,1.987,40,50,45
23-03-2022,33,22.8,27.1,61.7,0,40,50,45
24-03-2022,31.9,23,27.1,60.7,0,40,50,45
25-03-2022,31.9,21.9,26.6,64.2,0,30,40,35
26-03-2022,32,21,26.9,66.4,0,30,40,35
27-03-2022,33.9,22,27.6,60.7,0,40,50,45
28-03-2022,34.9,22,27.9,56.4,0,40,50,45
29-03-2022,34.1,22.9,28.3,56.7,0,45,50,47.5
30-03-2022,33.9,23,28,59.1,0,45,50,47.5
31-03-2022,34.9,22,28.2,58,0,45,50,47.5
01-04-2022,33.8,23,26.9,65.8,0.205,30,40,35
02-04-2022,33,21.9,26.9,61.2,0,30,40,35
03-04-2022,33.9,21.9,27.3,56.7,0,35,45,40
04-04-2022,33.9,21,27.3,54.7,0,45,50,47.5
05-04-2022,33.1,21,27,55.4,0,30,40,35
06-04-2022,35,21,27.9,50,0,30,35,32.5
07-04-2022,34.9,21.5,27.9,50.1,0,30,40,35
08-04-2022,33.9,21,27.4,59.6,0,30,40,35
09-04-2022,33.6,22.9,27.7,56.6,0,30,40,35
10-04-2022,32,23,27.3,58.5,0.1,30,40,35
11-04-2022,34.1,21.9,28,56.3,0,25,35,30
12-04-2022,34,22.5,27.8,60.4,0.1,25,35,30
13-04-2022,32.7,22,25.7,74.4,0.004,20,25,22.5
14-04-2022,32,20,25.2,73.3,0.1,20,25,22.5
15-04-2022,32.9,19,25.4,69.7,37.462,15,20,17.5
16-04-2022,33.9,20.7,25.7,70.9,68.704,15,20,17.5
17-04-2022,31.9,20.2,25.5,73.5,4.969,12,16,14
18-04-2022,31.9,20.6,25.1,71.4,31.798,15,20,17.5
19-04-2022,32.9,20.1,26.3,67.5,0.006,10,15,12.5
20-04-2022,34,22,27.9,58.9,0,10,15,12.5
21-04-2022,34,23,28.1,60.6,0,15,20,17.5
22-04-2022,33,22,27.4,62.9,0,10,15,12.5
23-04-2022,31,22,26.7,63.7,0,14,18,16
24-04-2022,34,22.9,28,57.1,0,10,15,12.5
25-04-2022,34.9,23,28.6,54.3,0,15,20,17.5
26-04-2022,34.1,23.5,28.5,56.2,0,10,15,12.5
27-04-2022,34.9,23.9,29.1,51.7,0,10,15,12.5
28-04-2022,34.9,23.5,28.7,55.4,0,15,20,17.5
29-04-2022,36,23.8,29.6,45.9,0,30,40,35
30-04-2022,34,22,28.2,57,0.038,20,25,22.5
01-05-2022,33.3,20.4,25,75.1,53.874,20,25,22.5
02-05-2022,32,20.4,26.3,70.6,0,25,30,27.5
03-05-2022,33.9,21.9,27.1,67.2,6.956,15,20,17.5
04-05-2022,33.9,21.2,25.9,71.7,3.988,10,15,12.5
05-05-2022,31.9,20.9,23.8,81.7,11.199,10,15,12.5
06-05-2022,31.9,21,24.5,76,44.981,10,15,12.5
07-05-2022,33,21,25.8,71.5,2.221,15,20,17.5
08-05-2022,33,22,26,71.2,1.026,10,15,12.5
09-05-2022,31,21,25.2,76.8,21.937,10,15,12.5
10-05-2022,25,20.9,22.8,90.7,2.985,10,15,12.5
11-05-2022,25,20.4,22.8,85.4,1,10,15,12.5
12-05-2022,24,19.7,21.5,93.3,0.2,30,35,32.5
13-05-2022,27,20,23.1,88.4,0.006,35,40,37.5
14-05-2022,30,21.9,25.1,82.6,4,16.15384615,21.15384615,18.65384615
15-05-2022,29.9,21,25.4,80.8,16.212,16.15384615,21.15384615,18.65384615
16-05-2022,29.9,21.1,24.3,85.2,41.962,16.15384615,21.15384615,18.65384615
17-05-2022,28,21,23.9,89.4,100.772,16.15384615,21.15384615,18.65384615
18-05-2022,28.9,20.9,24,88.5,10.194,16.15384615,21.15384615,18.65384615
19-05-2022,23,19,21.2,94.5,2.994,16.15384615,21.15384615,18.65384615
20-05-2022,27.9,18.5,22.1,85.2,3.987,16.15384615,21.15384615,18.65384615
21-05-2022,27,19,22.9,78.4,0.1,16.15384615,21.15384615,18.65384615
22-05-2022,28.1,21,23.9,80.3,1.7,16.15384615,21.15384615,18.65384615
23-05-2022,30,20.5,25.2,76.5,0,16.15384615,21.15384615,18.65384615
24-05-2022,31,21,25.9,75.3,0,16.15384615,21.15384615,18.65384615
25-05-2022,30.9,21.9,25.7,73.7,0,16.15384615,21.15384615,18.65384615
26-05-2022,31.3,22,25.5,76.7,0.7,16.15384615,21.15384615,18.65384615
27-05-2022,30.9,21,25.8,68.8,0.019,16.15384615,21.15384615,18.65384615
28-05-2022,30,21,25.7,70.4,0.6,16.15384615,21.15384615,18.65384615
29-05-2022,30.9,20.9,25.5,70.7,0.3,16.15384615,21.15384615,18.65384615
30-05-2022,30,20.2,25.2,74.4,7.088,16.15384615,21.15384615,18.65384615
31-05-2022,29.9,21,24.6,78.1,2.981,16.15384615,21.15384615,18.65384615
01-06-2022,30,21,24.9,77,1.5,15,20,17.5
02-06-2022,31,22,25.5,76,0.006,10,15,12.5
03-06-2022,32,20.9,25,76.8,27.823,15,20,17.5
04-06-2022,33,19.4,25.1,73,4.063,15,20,17.5
05-06-2022,31.6,20,25.3,74.5,26.918,25,30,27.5
06-06-2022,30,19.4,24.3,79.2,5.788,35,40,37.5
07-06-2022,29,21,24.8,78.3,0.158,25,30,27.5
08-06-2022,30,21,25,75.2,2.1,30,35,32.5
09-06-2022,29.4,21,25,75.1,1.3,25,30,27.5
10-06-2022,29.1,21,25.1,71.2,0,25,30,27.5
11-06-2022,29.2,20,24.7,73.7,0,25,30,27.5
12-06-2022,29.9,21,24.9,74,7.3,25,30,27.5
13-06-2022,28.9,21,24.8,73.8,0.5,20,25,22.5
14-06-2022,32.9,21,25.4,73.6,25.038,25,30,27.5
15-06-2022,27.9,20.9,23.8,83.9,6.013,25,30,27.5
16-06-2022,30,21,24.7,79.7,18.931,25,30,27.5
17-06-2022,29.8,19.5,24.6,79.7,42.761,20,25,22.5
18-06-2022,27.9,21,23.7,86.9,18.345,22,25,23.5
19-06-2022,28.9,20.5,24,83,0.645,15,20,17.5
20-06-2022,28.8,21,24,84.2,13.994,15,20,17.5
21-06-2022,28,20.9,23.5,83.7,1,15,20,17.5
22-06-2022,26,21,22.9,84.8,0.103,15,20,17.5
